,event,hitter,hittee,coords,period,period_time_remaining,hitter_team,hittee_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,hitter_id,hittee_id,description
178,hit,Jacob Trouba,Alexander Kerfoot,[-56. -40.],2,00:46,NYR,TOR,NYR,3,TOR,10,3,3,8476885,8477021.0,Jacob Trouba hit Alexander Kerfoot
184,hit,Jacob Trouba,Morgan Rielly,[-96. -14.],2,00:02,NYR,TOR,NYR,3,TOR,10,3,3,8476885,8476853.0,Jacob Trouba hit Morgan Rielly
194,hit,Cody Ceci,Filip Chytil,[-96.  -1.],3,18:00,TOR,NYR,NYR,3,TOR,10,3,3,8476879,8480078.0,Cody Ceci hit Filip Chytil
202,hit,Greg McKegg,Tyson Barrie,[-65. -38.],3,16:43,NYR,TOR,NYR,3,TOR,10,3,5,8475735,8475197.0,Greg McKegg hit Tyson Barrie
216,hit,Cody Ceci,Brett Howden,[ -6. -31.],3,12:09,TOR,NYR,NYR,3,TOR,10,3,5,8476879,8479353.0,Cody Ceci hit Brett Howden
219,hit,Alexander Kerfoot,Ryan Lindgren,[ 90. -30.],3,11:54,TOR,NYR,NYR,3,TOR,10,3,5,8477021,8479324.0,Alexander Kerfoot hit Ryan Lindgren
240,hit,Ryan Lindgren,Jason Spezza,[ 16. -16.],3,06:55,NYR,TOR,NYR,3,TOR,10,3,5,8479324,8469455.0,Ryan Lindgren hit Jason Spezza
256,hit,Travis Dermott,Greg McKegg,[-44.  30.],3,03:07,TOR,NYR,NYR,3,TOR,10,3,6,8478408,8475735.0,Travis Dermott hit Greg McKegg
261,hit,William Nylander,Kaapo Kakko,[-97.   2.],3,01:58,TOR,NYR,NYR,3,TOR,10,3,6,8477939,8481554.0,William Nylander hit Kaapo Kakko
267,hit,Tony DeAngelo,Alexander Kerfoot,[96. -6.],3,00:12,NYR,TOR,NYR,3,TOR,10,3,6,8477950,8477021.0,Tony DeAngelo hit Alexander Kerfoot
1,hit,Carter Rowney,Brady Skjei,[ 94. -16.],1,19:32,ANA,NYR,NYR,3,ANA,24,0,0,8477240,8476869.0,Carter Rowney hit Brady Skjei
10,hit,Chris Kreider,Hampus Lindholm,[-94. -26.],1,17:36,NYR,ANA,NYR,3,ANA,24,0,0,8475184,8476854.0,Chris Kreider hit Hampus Lindholm
16,hit,Max Jones,Filip Chytil,[94. 27.],1,16:37,ANA,NYR,NYR,3,ANA,24,0,0,8479368,8480078.0,Max Jones hit Filip Chytil
20,hit,Greg McKegg,Daniel Sprong,[-73. -39.],1,15:55,NYR,ANA,NYR,3,ANA,24,0,0,8475735,8478466.0,Greg McKegg hit Daniel Sprong
26,hit,Brendan Smith,Max Jones,[18. 39.],1,14:55,NYR,ANA,NYR,3,ANA,24,0,0,8474090,8479368.0,Brendan Smith hit Max Jones
31,hit,Pavel Buchnevich,Cam Fowler,[ 14. -40.],1,14:21,NYR,ANA,NYR,3,ANA,24,0,0,8477402,8475764.0,Pavel Buchnevich hit Cam Fowler
33,hit,Pavel Buchnevich,Hampus Lindholm,[-95.  18.],1,13:59,NYR,ANA,NYR,3,ANA,24,0,0,8477402,8476854.0,Pavel Buchnevich hit Hampus Lindholm
35,hit,Michael Del Zotto,Adam Fox,[-85. -36.],1,13:33,ANA,NYR,NYR,3,ANA,24,0,0,8474584,8479323.0,Michael Del Zotto hit Adam Fox
41,hit,Devin Shore,Jacob Trouba,[99. 10.],1,12:58,ANA,NYR,NYR,3,ANA,24,0,0,8476913,8476885.0,Devin Shore hit Jacob Trouba
47,hit,Adam Fox,Sam Carrick,[74. 38.],1,12:06,NYR,ANA,NYR,3,ANA,24,1,0,8479323,8475842.0,Adam Fox hit Sam Carrick
55,hit,Josh Manson,Filip Chytil,[-94. -26.],1,10:44,ANA,NYR,NYR,3,ANA,24,2,0,8476312,8480078.0,Josh Manson hit Filip Chytil
68,hit,Pavel Buchnevich,Erik Gudbranson,[-97. -18.],1,08:24,NYR,ANA,NYR,3,ANA,24,2,1,8477402,8475790.0,Pavel Buchnevich hit Erik Gudbranson
70,hit,Max Comtois,Ryan Lindgren,[-34.  39.],1,08:10,ANA,NYR,NYR,3,ANA,24,2,1,8480031,8479324.0,Max Comtois hit Ryan Lindgren
83,hit,Brendan Lemieux,Jacob Larsson,[-94.  25.],1,05:44,NYR,ANA,NYR,3,ANA,24,3,1,8477962,8478491.0,Brendan Lemieux hit Jacob Larsson
84,hit,Max Jones,Jesper Fast,[ 38. -39.],1,05:26,ANA,NYR,NYR,3,ANA,24,3,1,8479368,8475855.0,Max Jones hit Jesper Fast
86,hit,Carter Rowney,Brendan Smith,[ 93. -28.],1,05:03,ANA,NYR,NYR,3,ANA,24,3,1,8477240,8474090.0,Carter Rowney hit Brendan Smith
88,hit,Carter Rowney,Marc Staal,[ 91. -31.],1,04:53,ANA,NYR,NYR,3,ANA,24,3,1,8477240,8471686.0,Carter Rowney hit Marc Staal
89,hit,Greg McKegg,Nicolas Deslauriers,[-20. -39.],1,04:43,NYR,ANA,NYR,3,ANA,24,3,1,8475735,8475235.0,Greg McKegg hit Nicolas Deslauriers
91,hit,Ryan Lindgren,Daniel Sprong,[ 94. -25.],1,04:24,NYR,ANA,NYR,3,ANA,24,3,1,8479324,8478466.0,Ryan Lindgren hit Daniel Sprong
101,hit,Korbinian Holzer,Brendan Lemieux,[-76. -39.],1,01:21,ANA,NYR,NYR,3,ANA,24,3,1,8473560,8477962.0,Korbinian Holzer hit Brendan Lemieux
104,hit,Josh Manson,Mika Zibanejad,[-31. -39.],1,00:02,ANA,NYR,NYR,3,ANA,24,3,1,8476312,8476459.0,Josh Manson hit Mika Zibanejad
106,hit,Nicolas Deslauriers,Brady Skjei,[-96.  -3.],2,19:34,ANA,NYR,NYR,3,ANA,24,3,1,8475235,8476869.0,Nicolas Deslauriers hit Brady Skjei
110,hit,Tony DeAngelo,Adam Henrique,[-90. -32.],2,19:01,NYR,ANA,NYR,3,ANA,24,3,1,8477950,8474641.0,Tony DeAngelo hit Adam Henrique
116,hit,Cam Fowler,Brendan Smith,[96. 20.],2,17:23,ANA,NYR,NYR,3,ANA,24,3,1,8475764,8474090.0,Cam Fowler hit Brendan Smith
123,hit,Jacob Trouba,Sam Steel,[-96.  -4.],2,15:23,NYR,ANA,NYR,3,ANA,24,3,1,8476885,8479351.0,Jacob Trouba hit Sam Steel
138,hit,Micheal Haley,Adam Henrique,[95. 16.],2,11:16,NYR,ANA,NYR,3,ANA,24,3,1,8474230,8474641.0,Micheal Haley hit Adam Henrique
139,hit,Devin Shore,Ryan Lindgren,[79. 38.],2,10:59,ANA,NYR,NYR,3,ANA,24,3,1,8476913,8479324.0,Devin Shore hit Ryan Lindgren
149,hit,Josh Manson,Filip Chytil,[ 97. -14.],2,08:46,ANA,NYR,NYR,3,ANA,24,3,1,8476312,8480078.0,Josh Manson hit Filip Chytil
154,hit,Michael Del Zotto,Brett Howden,[97. 15.],2,07:20,ANA,NYR,NYR,3,ANA,24,3,1,8474584,8479353.0,Michael Del Zotto hit Brett Howden
160,hit,Isac Lundestrom,Chris Kreider,[ 98. -11.],2,06:07,ANA,NYR,NYR,3,ANA,24,3,1,8480806,8475184.0,Isac Lundestrom hit Chris Kreider
163,hit,Ryan Lindgren,Daniel Sprong,[-83.   3.],2,04:55,NYR,ANA,NYR,3,ANA,24,3,1,8479324,8478466.0,Ryan Lindgren hit Daniel Sprong
165,hit,Pavel Buchnevich,Nicolas Deslauriers,[ 19. -39.],2,04:47,NYR,ANA,NYR,3,ANA,24,3,1,8477402,8475235.0,Pavel Buchnevich hit Nicolas Deslauriers
167,hit,Carter Rowney,Ryan Lindgren,[-11.  39.],2,04:29,ANA,NYR,NYR,3,ANA,24,3,1,8477240,8479324.0,Carter Rowney hit Ryan Lindgren
168,hit,Ryan Lindgren,Carter Rowney,[-88. -33.],2,04:10,NYR,ANA,NYR,3,ANA,24,3,1,8479324,8477240.0,Ryan Lindgren hit Carter Rowney
169,hit,Nicolas Deslauriers,Ryan Lindgren,[-72.  30.],2,03:57,ANA,NYR,NYR,3,ANA,24,3,1,8475235,8479324.0,Nicolas Deslauriers hit Ryan Lindgren
173,hit,Erik Gudbranson,Brendan Lemieux,[79. -3.],2,03:28,ANA,NYR,NYR,3,ANA,24,4,1,8475790,8477962.0,Erik Gudbranson hit Brendan Lemieux
185,hit,Jesper Fast,Cam Fowler,[-88. -34.],2,01:44,NYR,ANA,NYR,3,ANA,24,4,1,8475855,8475764.0,Jesper Fast hit Cam Fowler
186,hit,Ryan Lindgren,Daniel Sprong,[-57.  38.],2,01:30,NYR,ANA,NYR,3,ANA,24,4,1,8479324,8478466.0,Ryan Lindgren hit Daniel Sprong
188,hit,Brett Howden,Josh Manson,[97. 18.],2,00:38,NYR,ANA,NYR,3,ANA,24,4,1,8479353,8476312.0,Brett Howden hit Josh Manson
191,hit,Brady Skjei,Nicolas Deslauriers,[-83.  36.],2,00:11,NYR,ANA,NYR,3,ANA,24,4,1,8476869,8475235.0,Brady Skjei hit Nicolas Deslauriers
203,hit,Chris Kreider,Josh Manson,[ 43. -39.],3,17:46,NYR,ANA,NYR,3,ANA,24,5,1,8475184,8476312.0,Chris Kreider hit Josh Manson
212,hit,Brett Howden,Hampus Lindholm,[-97.   1.],3,15:34,NYR,ANA,NYR,3,ANA,24,5,1,8479353,8476854.0,Brett Howden hit Hampus Lindholm
213,hit,Brett Howden,Ondrej Kase,[-38. -40.],3,15:07,NYR,ANA,NYR,3,ANA,24,5,1,8479353,8478131.0,Brett Howden hit Ondrej Kase
215,hit,Tony DeAngelo,Carter Rowney,[ 95. -12.],3,14:52,NYR,ANA,NYR,3,ANA,24,5,1,8477950,8477240.0,Tony DeAngelo hit Carter Rowney
217,hit,Micheal Haley,Sam Carrick,[ 23. -39.],3,14:33,NYR,ANA,NYR,3,ANA,24,5,1,8474230,8475842.0,Micheal Haley hit Sam Carrick
226,hit,Josh Manson,Artemi Panarin,[-50. -39.],3,13:06,ANA,NYR,NYR,3,ANA,24,5,1,8476312,8478550.0,Josh Manson hit Artemi Panarin
236,hit,Devin Shore,Greg McKegg,[-57.  36.],3,11:51,ANA,NYR,NYR,3,ANA,24,5,1,8476913,8475735.0,Devin Shore hit Greg McKegg
244,hit,Korbinian Holzer,Mika Zibanejad,[-90.  32.],3,09:55,ANA,NYR,NYR,3,ANA,24,5,1,8473560,8476459.0,Korbinian Holzer hit Mika Zibanejad
246,hit,Carter Rowney,Jesper Fast,[64. 38.],3,09:34,ANA,NYR,NYR,3,ANA,24,5,1,8477240,8475855.0,Carter Rowney hit Jesper Fast
251,hit,Marc Staal,Devin Shore,[ 73. -39.],3,06:50,NYR,ANA,NYR,3,ANA,24,5,1,8471686,8476913.0,Marc Staal hit Devin Shore
253,hit,Brett Howden,Jacob Larsson,[ 87. -33.],3,06:34,NYR,ANA,NYR,3,ANA,24,5,1,8479353,8478491.0,Brett Howden hit Jacob Larsson
255,hit,Max Jones,Mika Zibanejad,[ 69. -38.],3,05:49,ANA,NYR,NYR,3,ANA,24,5,1,8479368,8476459.0,Max Jones hit Mika Zibanejad
259,hit,Michael Del Zotto,Pavel Buchnevich,[-97. -13.],3,05:03,ANA,NYR,NYR,3,ANA,24,5,1,8474584,8477402.0,Michael Del Zotto hit Pavel Buchnevich
260,hit,Michael Del Zotto,Pavel Buchnevich,[-83. -36.],3,04:56,ANA,NYR,NYR,3,ANA,24,5,1,8474584,8477402.0,Michael Del Zotto hit Pavel Buchnevich
261,hit,Max Comtois,Adam Fox,[ 95. -11.],3,04:38,ANA,NYR,NYR,3,ANA,24,5,1,8480031,8479323.0,Max Comtois hit Adam Fox
262,hit,Brendan Smith,Isac Lundestrom,[-76. -30.],3,04:27,NYR,ANA,NYR,3,ANA,24,5,1,8474090,8480806.0,Brendan Smith hit Isac Lundestrom
281,hit,Devin Shore,Jesper Fast,[-44. -39.],3,00:39,ANA,NYR,NYR,3,ANA,24,5,1,8476913,8475855.0,Devin Shore hit Jesper Fast
284,hit,Sam Carrick,Tony DeAngelo,[97. -9.],3,00:22,ANA,NYR,NYR,3,ANA,24,5,1,8475842,8477950.0,Sam Carrick hit Tony DeAngelo
40,hit,Justin Braun,Filip Chytil,[99. -7.],1,10:02,PHI,NYR,PHI,4,NYR,3,0,0,8474027,8480078.0,Justin Braun hit Filip Chytil
53,hit,Tony DeAngelo,Andy Andreoff,[-99.  -4.],1,05:28,NYR,PHI,PHI,4,NYR,3,0,0,8477950,8476404.0,Tony DeAngelo hit Andy Andreoff
54,hit,Chris Kreider,Philippe Myers,[97. 20.],1,05:13,NYR,PHI,PHI,4,NYR,3,0,0,8475184,8479026.0,Chris Kreider hit Philippe Myers
55,hit,Shayne Gostisbehere,Mika Zibanejad,[ 80. -39.],1,05:05,PHI,NYR,PHI,4,NYR,3,0,0,8476906,8476459.0,Shayne Gostisbehere hit Mika Zibanejad
59,hit,Tony DeAngelo,Sean Couturier,[-79. -40.],1,03:53,NYR,PHI,PHI,4,NYR,3,0,0,8477950,8476461.0,Tony DeAngelo hit Sean Couturier
61,hit,Micheal Haley,Claude Giroux,[-55. -22.],1,03:47,NYR,PHI,PHI,4,NYR,3,0,0,8474230,8473512.0,Micheal Haley hit Claude Giroux
87,hit,Kevin Hayes,Artemi Panarin,[ 92. -28.],2,18:43,PHI,NYR,PHI,4,NYR,3,0,0,8475763,8478550.0,Kevin Hayes hit Artemi Panarin
91,hit,Ryan Lindgren,Travis Konecny,[ 88. -29.],2,18:08,NYR,PHI,PHI,4,NYR,3,0,0,8479324,8478439.0,Ryan Lindgren hit Travis Konecny
96,hit,Travis Konecny,Brett Howden,[-88. -29.],2,17:31,PHI,NYR,PHI,4,NYR,3,0,0,8478439,8479353.0,Travis Konecny hit Brett Howden
106,hit,Brett Howden,Nicolas Aube-Kubel,[-66. -38.],2,14:24,NYR,PHI,PHI,4,NYR,3,0,0,8479353,8477979.0,Brett Howden hit Nicolas Aube-Kubel
115,hit,Jacob Trouba,Kevin Hayes,[33. 42.],2,12:34,NYR,PHI,PHI,4,NYR,3,0,1,8476885,8475763.0,Jacob Trouba hit Kevin Hayes
118,hit,Andy Andreoff,Ryan Lindgren,[ 55. -36.],2,11:27,PHI,NYR,PHI,4,NYR,3,0,1,8476404,8479324.0,Andy Andreoff hit Ryan Lindgren
125,hit,Tony DeAngelo,Joel Farabee,[93. 29.],2,08:28,NYR,PHI,PHI,4,NYR,3,0,1,8477950,8480797.0,Tony DeAngelo hit Joel Farabee
128,hit,Ryan Lindgren,Tyler Pitlick,[ 12. -40.],2,08:13,NYR,PHI,PHI,4,NYR,3,0,1,8479324,8475752.0,Ryan Lindgren hit Tyler Pitlick
130,hit,Greg McKegg,Tyler Pitlick,[ 44. -42.],2,07:55,NYR,PHI,PHI,4,NYR,3,0,1,8475735,8475752.0,Greg McKegg hit Tyler Pitlick
131,hit,Brendan Smith,Philippe Myers,[ 27. -38.],2,07:48,NYR,PHI,PHI,4,NYR,3,0,1,8474090,8479026.0,Brendan Smith hit Philippe Myers
132,hit,Andy Andreoff,Ryan Lindgren,[ 95. -25.],2,07:36,PHI,NYR,PHI,4,NYR,3,0,1,8476404,8479324.0,Andy Andreoff hit Ryan Lindgren
134,hit,Chris Kreider,Matt Niskanen,[-60. -39.],2,07:29,NYR,PHI,PHI,4,NYR,3,0,1,8475184,8471702.0,Chris Kreider hit Matt Niskanen
150,hit,Jesper Fast,Travis Konecny,[ 64. -42.],2,03:08,NYR,PHI,PHI,4,NYR,3,0,1,8475855,8478439.0,Jesper Fast hit Travis Konecny
175,hit,Chris Kreider,Ivan Provorov,[ 91. -32.],3,16:41,NYR,PHI,PHI,4,NYR,3,1,1,8475184,8478500.0,Chris Kreider hit Ivan Provorov
186,hit,Chris Kreider,Matt Niskanen,[90. 33.],3,13:49,NYR,PHI,PHI,4,NYR,3,1,1,8475184,8471702.0,Chris Kreider hit Matt Niskanen
200,hit,Justin Braun,Pavel Buchnevich,[ 94. -31.],3,09:22,PHI,NYR,PHI,4,NYR,3,2,1,8474027,8477402.0,Justin Braun hit Pavel Buchnevich
209,hit,Matt Niskanen,Jesper Fast,[74. 41.],3,07:35,PHI,NYR,PHI,4,NYR,3,2,1,8471702,8475855.0,Matt Niskanen hit Jesper Fast
211,hit,Jesper Fast,Ivan Provorov,[ 93. -31.],3,07:18,NYR,PHI,PHI,4,NYR,3,2,1,8475855,8478500.0,Jesper Fast hit Ivan Provorov
215,hit,Adam Fox,Travis Konecny,[-15.  42.],3,05:53,NYR,PHI,PHI,4,NYR,3,2,1,8479323,8478439.0,Adam Fox hit Travis Konecny
216,hit,Chris Kreider,Ivan Provorov,[96. 10.],3,05:22,NYR,PHI,PHI,4,NYR,3,2,1,8475184,8478500.0,Chris Kreider hit Ivan Provorov
13,hit,Joel Edmundson,Brendan Smith,[-97.  -9.],1,18:09,CAR,NYR,NYR,3,CAR,12,0,0,8476441,8474090.0,Joel Edmundson hit Brendan Smith
14,hit,Brock McGinn,Ryan Lindgren,[ 15. -40.],1,17:56,CAR,NYR,NYR,3,CAR,12,0,0,8476934,8479324.0,Brock McGinn hit Ryan Lindgren
15,hit,Ryan Lindgren,Jordan Martinook,[ 25. -40.],1,17:52,NYR,CAR,NYR,3,CAR,12,0,0,8479324,8476921.0,Ryan Lindgren hit Jordan Martinook
16,hit,Brett Howden,Lucas Wallmark,[-49.  41.],1,17:46,NYR,CAR,NYR,3,CAR,12,0,0,8479353,8478027.0,Brett Howden hit Lucas Wallmark
21,hit,Jacob Trouba,Sebastian Aho,[58. 40.],1,16:59,NYR,CAR,NYR,3,CAR,12,0,0,8476885,8478427.0,Jacob Trouba hit Sebastian Aho
22,hit,Joel Edmundson,Pavel Buchnevich,[-96.  24.],1,16:45,CAR,NYR,NYR,3,CAR,12,0,0,8476441,8477402.0,Joel Edmundson hit Pavel Buchnevich
26,hit,Brendan Lemieux,Martin Necas,[-65.  42.],1,15:48,NYR,CAR,NYR,3,CAR,12,0,0,8477962,8480039.0,Brendan Lemieux hit Martin Necas
27,hit,Erik Haula,Adam Fox,[91. 28.],1,15:36,CAR,NYR,NYR,3,CAR,12,0,0,8475287,8479323.0,Erik Haula hit Adam Fox
29,hit,Brendan Lemieux,Trevor van Riemsdyk,[-88.  33.],1,15:15,NYR,CAR,NYR,3,CAR,12,0,0,8477962,8477845.0,Brendan Lemieux hit Trevor van Riemsdyk
42,hit,Marc Staal,Jordan Martinook,[48. 40.],1,11:44,NYR,CAR,NYR,3,CAR,12,0,1,8471686,8476921.0,Marc Staal hit Jordan Martinook
47,hit,Jordan Staal,Adam Fox,[60. 39.],1,10:34,CAR,NYR,NYR,3,CAR,12,0,1,8473533,8479323.0,Jordan Staal hit Adam Fox
53,hit,Brendan Lemieux,Jake Gardiner,[-77. -39.],1,08:06,NYR,CAR,NYR,3,CAR,12,0,1,8477962,8474581.0,Brendan Lemieux hit Jake Gardiner
75,hit,Warren Foegele,Brady Skjei,[ 68. -40.],1,03:45,CAR,NYR,NYR,3,CAR,12,0,1,8477998,8476869.0,Warren Foegele hit Brady Skjei
87,hit,Trevor van Riemsdyk,Brendan Smith,[-95.  22.],1,02:23,CAR,NYR,NYR,3,CAR,12,1,1,8477845,8474090.0,Trevor van Riemsdyk hit Brendan Smith
88,hit,Brock McGinn,Jacob Trouba,[-24.  40.],1,02:04,CAR,NYR,NYR,3,CAR,12,1,1,8476934,8476885.0,Brock McGinn hit Jacob Trouba
96,hit,Dougie Hamilton,Adam Fox,[-67. -40.],1,01:05,CAR,NYR,NYR,3,CAR,12,1,1,8476462,8479323.0,Dougie Hamilton hit Adam Fox
109,hit,Brendan Smith,Trevor van Riemsdyk,[20. 40.],2,18:05,NYR,CAR,NYR,3,CAR,12,2,1,8474090,8477845.0,Brendan Smith hit Trevor van Riemsdyk
122,hit,Andrei Svechnikov,Mika Zibanejad,[16. 40.],2,14:21,CAR,NYR,NYR,3,CAR,12,2,1,8480830,8476459.0,Andrei Svechnikov hit Mika Zibanejad
132,hit,Jordan Martinook,Tony DeAngelo,[-93. -31.],2,12:17,CAR,NYR,NYR,3,CAR,12,3,1,8476921,8477950.0,Jordan Martinook hit Tony DeAngelo
138,hit,Brendan Lemieux,Erik Haula,[55. 39.],2,11:13,NYR,CAR,NYR,3,CAR,12,3,1,8477962,8475287.0,Brendan Lemieux hit Erik Haula
145,hit,Jaccob Slavin,Ryan Strome,[ 48. -37.],2,09:43,CAR,NYR,NYR,3,CAR,12,3,1,8476958,8476458.0,Jaccob Slavin hit Ryan Strome
163,hit,Tony DeAngelo,Nino Niederreiter,[-99. -10.],2,04:16,NYR,CAR,NYR,3,CAR,12,4,1,8477950,8475799.0,Tony DeAngelo hit Nino Niederreiter
170,hit,Martin Necas,Marc Staal,[-97.  21.],2,02:36,CAR,NYR,NYR,3,CAR,12,4,2,8480039,8471686.0,Martin Necas hit Marc Staal
172,hit,Trevor van Riemsdyk,Pavel Buchnevich,[70. 40.],2,02:05,CAR,NYR,NYR,3,CAR,12,4,2,8477845,8477402.0,Trevor van Riemsdyk hit Pavel Buchnevich
176,hit,Jesper Fast,Jake Gardiner,[ 93. -28.],2,01:20,NYR,CAR,NYR,3,CAR,12,4,2,8475855,8474581.0,Jesper Fast hit Jake Gardiner
177,hit,Jesper Fast,Jake Gardiner,[ 91. -31.],2,00:55,NYR,CAR,NYR,3,CAR,12,4,2,8475855,8474581.0,Jesper Fast hit Jake Gardiner
179,hit,Jake Gardiner,Pavel Buchnevich,[95. 19.],2,00:37,CAR,NYR,NYR,3,CAR,12,4,2,8474581,8477402.0,Jake Gardiner hit Pavel Buchnevich
212,hit,Trevor van Riemsdyk,Brendan Lemieux,[ -4. -30.],3,13:28,CAR,NYR,NYR,3,CAR,12,4,3,8477845,8477962.0,Trevor van Riemsdyk hit Brendan Lemieux
218,hit,Jesper Fast,Warren Foegele,[-77.  40.],3,10:43,NYR,CAR,NYR,3,CAR,12,4,3,8475855,8477998.0,Jesper Fast hit Warren Foegele
224,hit,Jacob Trouba,Erik Haula,[44. 34.],3,09:06,NYR,CAR,NYR,3,CAR,12,4,3,8476885,8475287.0,Jacob Trouba hit Erik Haula
246,hit,Brett Pesce,Mika Zibanejad,[-99. -13.],3,03:40,CAR,NYR,NYR,3,CAR,12,5,3,8477488,8476459.0,Brett Pesce hit Mika Zibanejad
27,hit,Tony DeAngelo,Pierre Engvall,[ 32. -40.],1,15:24,NYR,TOR,TOR,10,NYR,3,1,1,8477950,8478115.0,Tony DeAngelo hit Pierre Engvall
36,hit,Micheal Haley,Travis Dermott,[ 96. -22.],1,12:38,NYR,TOR,TOR,10,NYR,3,1,1,8474230,8478408.0,Micheal Haley hit Travis Dermott
43,hit,Ryan Lindgren,Justin Holl,[-30.  39.],1,11:00,NYR,TOR,TOR,10,NYR,3,1,2,8479324,8475718.0,Ryan Lindgren hit Justin Holl
61,hit,Pavel Buchnevich,Justin Holl,[-74. -39.],1,07:48,NYR,TOR,TOR,10,NYR,3,1,2,8477402,8475718.0,Pavel Buchnevich hit Justin Holl
63,hit,Kasperi Kapanen,Tony DeAngelo,[-97. -20.],1,07:10,TOR,NYR,TOR,10,NYR,3,1,2,8477953,8477950.0,Kasperi Kapanen hit Tony DeAngelo
70,hit,Ryan Strome,Tyson Barrie,[99. 18.],1,06:19,NYR,TOR,TOR,10,NYR,3,1,2,8476458,8475197.0,Ryan Strome hit Tyson Barrie
71,hit,Brady Skjei,Zach Hyman,[-74.  40.],1,05:45,NYR,TOR,TOR,10,NYR,3,1,2,8476869,8475786.0,Brady Skjei hit Zach Hyman
78,hit,Chris Kreider,Alexander Kerfoot,[ 37. -39.],1,04:45,NYR,TOR,TOR,10,NYR,3,1,2,8475184,8477021.0,Chris Kreider hit Alexander Kerfoot
81,hit,Auston Matthews,Adam Fox,[-97.   8.],1,04:25,TOR,NYR,TOR,10,NYR,3,1,2,8479318,8479323.0,Auston Matthews hit Adam Fox
82,hit,Kasperi Kapanen,Brady Skjei,[-83.  35.],1,03:48,TOR,NYR,TOR,10,NYR,3,1,2,8477953,8476869.0,Kasperi Kapanen hit Brady Skjei
83,hit,Kasperi Kapanen,Jacob Trouba,[-66. -40.],1,03:35,TOR,NYR,TOR,10,NYR,3,1,2,8477953,8476885.0,Kasperi Kapanen hit Jacob Trouba
90,hit,Jesper Fast,Mitchell Marner,[-47. -14.],1,01:48,NYR,TOR,TOR,10,NYR,3,1,2,8475855,8478483.0,Jesper Fast hit Mitchell Marner
91,hit,Auston Matthews,Filip Chytil,[88. 32.],1,01:35,TOR,NYR,TOR,10,NYR,3,1,2,8479318,8480078.0,Auston Matthews hit Filip Chytil
96,hit,Chris Kreider,Tyson Barrie,[-95. -13.],2,19:42,NYR,TOR,TOR,10,NYR,3,1,2,8475184,8475197.0,Chris Kreider hit Tyson Barrie
99,hit,Chris Kreider,Tyson Barrie,[-70. -41.],2,19:26,NYR,TOR,TOR,10,NYR,3,1,2,8475184,8475197.0,Chris Kreider hit Tyson Barrie
101,hit,Tyson Barrie,Mika Zibanejad,[-98.   8.],2,19:23,TOR,NYR,TOR,10,NYR,3,1,2,8475197,8476459.0,Tyson Barrie hit Mika Zibanejad
116,hit,Pavel Buchnevich,Zach Hyman,[-22.  40.],2,16:53,NYR,TOR,TOR,10,NYR,3,1,2,8477402,8475786.0,Pavel Buchnevich hit Zach Hyman
120,hit,Ryan Strome,Martin Marincin,[-97. -13.],2,16:06,NYR,TOR,TOR,10,NYR,3,1,2,8476458,8475716.0,Ryan Strome hit Martin Marincin
123,hit,Travis Dermott,Jesper Fast,[-16.  -1.],2,15:27,TOR,NYR,TOR,10,NYR,3,1,2,8478408,8475855.0,Travis Dermott hit Jesper Fast
126,hit,Filip Chytil,Zach Hyman,[97. 15.],2,15:02,NYR,TOR,TOR,10,NYR,3,1,3,8480078,8475786.0,Filip Chytil hit Zach Hyman
130,hit,Tyson Barrie,Ryan Lindgren,[ 95. -21.],2,14:14,TOR,NYR,TOR,10,NYR,3,1,3,8475197,8479324.0,Tyson Barrie hit Ryan Lindgren
147,hit,Marc Staal,Zach Hyman,[ 92. -23.],2,11:08,NYR,TOR,TOR,10,NYR,3,2,3,8471686,8475786.0,Marc Staal hit Zach Hyman
151,hit,Ryan Lindgren,Cody Ceci,[ 36. -38.],2,10:32,NYR,TOR,TOR,10,NYR,3,2,3,8479324,8476879.0,Ryan Lindgren hit Cody Ceci
158,hit,Chris Kreider,Tyson Barrie,[ -3. -41.],2,09:33,NYR,TOR,TOR,10,NYR,3,2,3,8475184,8475197.0,Chris Kreider hit Tyson Barrie
173,hit,Travis Dermott,Pavel Buchnevich,[-7. 38.],2,06:35,TOR,NYR,TOR,10,NYR,3,2,3,8478408,8477402.0,Travis Dermott hit Pavel Buchnevich
176,hit,Steven Fogarty,Pierre Engvall,[77. 40.],2,06:04,NYR,TOR,TOR,10,NYR,3,2,3,8476396,8478115.0,Steven Fogarty hit Pierre Engvall
180,hit,Artemi Panarin,Martin Marincin,[-92. -16.],2,05:45,NYR,TOR,TOR,10,NYR,3,2,3,8478550,8475716.0,Artemi Panarin hit Martin Marincin
201,hit,Brett Howden,Cody Ceci,[ 84. -36.],2,01:32,NYR,TOR,TOR,10,NYR,3,2,4,8479353,8476879.0,Brett Howden hit Cody Ceci
215,hit,Pavel Buchnevich,Zach Hyman,[-72. -40.],3,19:31,NYR,TOR,TOR,10,NYR,3,2,4,8477402,8475786.0,Pavel Buchnevich hit Zach Hyman
227,hit,Brady Skjei,Dmytro Timashov,[-72.  40.],3,16:51,NYR,TOR,TOR,10,NYR,3,2,4,8476869,8478857.0,Brady Skjei hit Dmytro Timashov
