"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G/60","A1/60","A2/60","Points/60","iSF/60","iFF/60","iCF/60","ixG/60","Sh%","FSh%","xFSh%","iBLK/60","GIVE/60","TAKE/60","iHF/60","iHA/60","iPENT2/60","iPEND2/60","iPENT5/60","iPEND5/60","iPEN±/60","FOW/60","FOL/60","FO±/60"
"Nick Leddy","NICK.LEDDY","17-18","NYI","D","L",1991-03-20,26,79,53.42,0,0,0,0,2.25,2.25,3.37,0.01,0,0,0.5,6.74,2.25,1.12,0,0,1.12,1.12,0,0,0,0,0,0
"Nick Schmaltz","NICK.SCHMALTZ","17-18","CHI","C","R",1996-02-23,21,78,101.55,0,1.18,0,1.18,7.68,8.86,12.41,0.89,0,0,10.07,2.95,0.59,6.5,0.59,0,0,0.59,0,0,0.59,12.41,14.77,-2.36
"Nick Schultz","NICK.SCHULTZ","07-08","MIN","D","L",1982-08-25,25,80,251.6,0,0,0.24,0.24,0,0.48,0.72,0,0,0,0.5,9.78,1.67,1.67,3.1,1.19,0.24,0.72,0,0,0.48,0,0,0
"Nick Schultz","NICK.SCHULTZ","08-09","MIN","D","L",1982-08-25,26,78,249.38,0,0,0.48,0.48,0,0,0,0,0,0,0,6.98,1.2,0.96,1.92,2.17,0.48,0.96,0,0,0.48,0,0,0
"Nick Schultz","NICK.SCHULTZ","09-10","MIN","D","L",1982-08-25,27,80,186.32,0,0.32,0.32,0.64,0.64,1.29,1.29,0.03,0,0,2.5,6.44,0.97,0.97,3.86,2.58,0.32,0.32,0,0,0,0,0,0
"Nick Schultz","NICK.SCHULTZ","10-11","MIN","D","L",1982-08-25,28,72,191.9,0,0,0.31,0.31,0,0.31,0.31,0,0,0,1,7.19,1.56,0,1.56,1.25,0,0.31,0,0,0.31,0,0,0
"Nick Schultz","NICK.SCHULTZ","11-12","MIN","D","L",1982-08-25,29,61,143.22,0,0,0,0,0.42,0.84,0.84,0.03,0,0,3,7.54,1.26,0.84,1.68,1.68,0,0,0,0,0,0,0,0
"Nick Schultz","NICK.SCHULTZ","12-13","EDM","D","L",1982-08-25,30,48,113.72,0,0,0,0,0,0,0,0,0,0,0,11.08,0.53,0.53,2.64,1.06,0,0,0,0,0,0,0,0
"Nick Schultz","NICK.SCHULTZ","13-14","EDM","D","L",1982-08-25,31,59,140.58,0,0.43,0,0.43,0,0.43,0.43,0.04,0,0,9,9.82,0.85,0.43,2.13,2.56,0,0.43,0,0,0.43,0,0,0
"Nick Schultz","NICK.SCHULTZ","14-15","PHI","D","L",1982-08-25,32,80,205.23,0,0,0,0,1.46,1.75,1.75,0.05,0,0,2.67,10.23,0.88,0.58,4.39,1.46,0,0,0,0,0,0,0,0
"Nick Schultz","NICK.SCHULTZ","15-16","PHI","D","L",1982-08-25,33,80,220.67,0,0,0,0,1.09,1.36,1.63,0.01,0,0,0.8,10.6,1.9,0.27,1.09,1.09,0,0.27,0,0,0.27,0,0,0
"Nick Schultz","NICK.SCHULTZ","16-17","PHI","D","L",1982-08-25,34,28,51.02,0,0,0,0,1.18,1.18,1.18,0,0,0,0,14.11,2.35,0,7.06,1.18,0,0,0,0,0,0,0,0
"Nick Seeler","NICK.SEELER","18-19","MIN","D","L",1993-06-03,25,70,55,0,0,0,0,2.18,2.18,2.18,0.15,0,0,7,8.73,0,1.09,3.27,0,0,0,0,0,0,0,0,0
"Nick Shore","NICK.SHORE","15-16","L.A","C","R",1992-09-26,22,67,67.45,0,0,0,0,2.67,2.67,3.56,0.04,0,0,1.33,1.78,0,1.78,3.56,2.67,0,0,0,0,0,23.13,30.24,-7.12
"Nick Shore","NICK.SHORE","16-17","L.A","C","R",1992-09-26,23,69,90.48,0.66,0,0,0.66,1.99,2.65,3.32,0.34,33.33,25,12.75,5.31,3.32,0.66,0.66,1.33,0,0,0,0,0,16.58,25.86,-9.28
"Nick Shore","NICK.SHORE","17-18","L.A","C","R",1992-09-26,24,49,85.77,0,0,0,0,1.4,2.1,2.1,0.13,0,0,6,1.4,2.1,1.4,0.7,0,0,0,0,0,0,16.09,28.68,-12.59
"Nick Shore","NICK.SHORE","19-20","WPG","C","R",1992-09-26,26,41,70.28,0,0,0,0,0,1.71,1.71,0.03,0,0,2,5.98,0,3.41,3.41,0.85,0,0.85,0,0,0.85,17.93,17.07,0.85
"Nick Spaling","NICK.SPALING","10-11","NSH","C","L",1988-09-19,21,73,196.3,0,0,0,0,1.53,2.14,3.67,0.21,0,0,9.86,4.58,0,4.89,0,2.14,0.31,0.92,0,0,0.61,19.87,21.4,-1.53
"Nick Spaling","NICK.SPALING","11-12","NSH","C","L",1988-09-19,22,76,144.07,0,0,0.42,0.42,0.42,1.67,1.67,0.15,0,0,9.25,5.83,0.83,4.16,0,0,0.42,0.42,0,0,0,26.24,19.99,6.25
"Nick Spaling","NICK.SPALING","12-13","NSH","C","L",1988-09-19,23,47,94.6,0,0.63,0,0.63,0,0,0.63,0,0,0,0,4.44,0,3.81,0,0.63,0.63,0.63,0,0,0,10.78,20.3,-9.51
"Nick Spaling","NICK.SPALING","13-14","NSH","C","L",1988-09-19,24,70,106.77,0.56,0,0,0.56,1.12,1.69,2.25,0.24,50,33.33,14,3.93,0,1.12,0.56,0.56,0,1.69,0,0,1.69,10.68,13.49,-2.81
"Nick Spaling","NICK.SPALING","14-15","PIT","C","L",1988-09-19,25,78,148.98,0,0,0,0,1.21,1.61,3.22,0.06,0,0,3.75,4.83,0.81,2.42,0.81,2.01,0,0.4,0,0,0.4,3.62,2.01,1.61
"Nick Spaling","NICK.SPALING","15-16","TOR","C","L",1988-09-19,26,35,94.58,0,0,0,0,0.63,1.9,3.17,0.09,0,0,4.67,5.08,0.63,2.54,1.9,1.9,1.27,0,0,0,-1.27,29.18,35.53,-6.34
"Nicklas Backstrom","NICKLAS.BACKSTROM","08-09","WSH","C","L",1987-11-23,20,82,70.8,0,0,0,0,5.93,8.47,9.32,0.44,0,0,5.2,3.39,0.85,3.39,3.39,0.85,0.85,0.85,0,0,0,8.47,12.71,-4.24
"Nicklas Backstrom","NICKLAS.BACKSTROM","09-10","WSH","C","L",1987-11-23,21,82,87.02,0,0,0,0,4.83,6.21,8.27,0.42,0,0,6.78,5.52,0,0.69,1.38,0.69,0.69,0,0,0,-0.69,11.72,11.03,0.69
"Nicklas Backstrom","NICKLAS.BACKSTROM","10-11","WSH","C","L",1987-11-23,22,75,109.32,0,0,0,0,7.68,8.23,8.23,0.66,0,0,8,3.29,1.65,2.74,2.2,0.55,0,0,0,0,0,23.05,18.66,4.39
"Nicklas Backstrom","NICKLAS.BACKSTROM","12-13","WSH","C","L",1987-11-23,24,48,65.45,0,0,0,0,2.75,3.67,3.67,0.05,0,0,1.25,3.67,0.92,0.92,0,1.83,0.92,0,0,0,-0.92,29.34,22.92,6.42
"Nicklas Backstrom","NICKLAS.BACKSTROM","13-14","WSH","C","L",1987-11-23,25,79,71.52,0.84,0,0,0.84,5.03,5.03,6.71,0.23,16.67,16.67,4.67,7.55,0,0.84,2.52,2.52,0.84,0.84,0,0,0,23.49,24.33,-0.84
"Nicklas Backstrom","NICKLAS.BACKSTROM","14-15","WSH","C","L",1987-11-23,26,79,75.2,0,0,0,0,3.99,4.79,5.59,0.23,0,0,4.83,6.38,0,1.6,0.8,0.8,0,0,0,0,0,36.7,44.68,-7.98
"Nicklas Backstrom","NICKLAS.BACKSTROM","15-16","WSH","C","L",1987-11-23,27,73,62.75,0,0,0,0,1.91,1.91,1.91,0.24,0,0,12.5,5.74,0,0.96,0.96,0.96,0,0,0,0,0,38.25,45.9,-7.65
"Nicklas Backstrom","NICKLAS.BACKSTROM","16-17","WSH","C","L",1987-11-23,28,80,55.48,0,0,0,0,1.08,2.16,2.16,0.15,0,0,7,3.24,1.08,1.08,3.24,0,1.08,1.08,0,0,0,12.98,36.77,-23.79
"Nicklas Backstrom","NICKLAS.BACKSTROM","17-18","WSH","C","L",1987-11-23,29,79,67.78,0,0,0,0,2.66,4.43,4.43,0.13,0,0,3,1.77,0.89,1.77,1.77,1.77,0,0,0,0,0,30.98,30.1,0.89
"Nicklas Backstrom","NICKLAS.BACKSTROM","18-19","WSH","C","L",1987-11-23,30,79,61.75,0,0,0,0,6.8,7.77,9.72,0.56,0,0,7.25,2.91,0.97,2.91,0,0,0,0,0,0,0,30.12,28.18,1.94
"Nicklas Grossmann","NICKLAS.GROSSMANN","07-08","DAL","D","L",1985-01-22,22,62,119.92,0,0,0,0,1,1,1,0.01,0,0,0.5,2,1.5,1,5,1,0,0,0,0,0,0,0,0
"Nicklas Grossmann","NICKLAS.GROSSMANN","08-09","DAL","D","L",1985-01-22,23,81,183.55,0,0,0,0,0.33,0.65,0.65,0.01,0,0,1.5,8.5,1.63,1.31,5.88,2.29,0.33,0,0,0,-0.33,0,0,0
"Nicklas Grossmann","NICKLAS.GROSSMANN","09-10","DAL","D","L",1985-01-22,24,69,145.82,0,0,0,0,0,0,0,0,0,0,0,7.41,2.47,0.41,6.58,2.88,0.41,0,0,0,-0.41,0,0,0
"Nicklas Grossmann","NICKLAS.GROSSMANN","10-11","DAL","D","L",1985-01-22,25,59,135.42,0,0,0,0,0.89,2.22,2.22,0.02,0,0,1,8.42,0.89,0.44,8.86,1.33,0.89,0,0,0,-0.89,0,0,0
"Nicklas Grossmann","NICKLAS.GROSSMANN","11-12","DAL","D","L",1985-01-22,26,51,115.18,0,0,0,0,0.52,1.04,1.04,0.01,0,0,0.5,8.33,1.56,0.52,4.69,1.56,1.04,0,0,0,-1.04,0,0,0
"Nicklas Grossmann","NICKLAS.GROSSMANN","12-13","PHI","D","L",1985-01-22,27,30,87.9,0,0,0,0,1.37,1.37,1.37,0.01,0,0,0.5,12.29,2.05,0.68,8.19,2.05,1.37,0,0,0,-1.37,0,0,0
"Nicklas Grossmann","NICKLAS.GROSSMANN","13-14","PHI","D","L",1985-01-22,28,78,199.72,0,0,0,0,0.6,0.9,0.9,0.01,0,0,0.67,9.61,1.8,0.3,4.21,2.7,1.2,0.6,0,0,-0.6,0,0,0
"Nicklas Grossmann","NICKLAS.GROSSMANN","14-15","PHI","D","L",1985-01-22,29,68,140.47,0,0,0,0,1.28,1.28,1.28,0.01,0,0,0.67,6.41,1.28,1.28,6.83,1.71,0.43,0.43,0,0,0,0,0,0
"Nicklas Grossmann","NICKLAS.GROSSMANN","15-16","ARI","D","L",1985-01-22,30,58,170.15,0,0,0,0,1.06,1.41,1.76,0.04,0,0,2.5,7.41,2.47,0.35,3.17,2.12,0,0,0,0,0,0,0,0
"Nicklas Lidstrom","NICKLAS.LIDSTROM","07-08","DET","D","L",1970-04-28,37,76,289.12,0,0,0.21,0.21,1.45,2.08,2.28,0.02,0,0,1.1,2.7,1.04,1.25,0.62,0.42,0.21,0,0,0,-0.21,0,0,0
"Nicklas Lidstrom","NICKLAS.LIDSTROM","08-09","DET","D","L",1970-04-28,38,77,243.45,0,0.25,0,0.25,1.97,1.97,2.22,0.01,0,0,0.62,4.68,1.97,1.23,2.22,0.49,0,0,0,0,0,0,0,0
"Nicklas Lidstrom","NICKLAS.LIDSTROM","09-10","DET","D","L",1970-04-28,39,82,232.03,0,0.26,0.26,0.52,1.55,1.81,1.81,0.01,0,0,0.43,2.84,2.59,2.84,3.36,0.26,0,0,0,0,0,0,0,0
"Nicklas Lidstrom","NICKLAS.LIDSTROM","10-11","DET","D","L",1970-04-28,40,82,208.08,0,0,0.29,0.29,1.15,1.44,1.44,0.04,0,0,2.6,4.04,1.15,2.6,2.31,1.15,0.29,0,0,0,-0.29,0,0,0
"Nicklas Lidstrom","NICKLAS.LIDSTROM","11-12","DET","D","L",1970-04-28,41,69,116.77,0,0,0,0,0,0.51,0.51,0.01,0,0,1,6.17,2.06,2.57,4.62,0,0.51,1.03,0,0,0.51,0,0,0
"Niclas Havelid","NICLAS.HAVELID","07-08","ATL","D","L",1973-04-12,34,81,278.52,0,0,0.22,0.22,0.22,0.22,0.65,0,0,0,1,8.19,0.86,1.08,2.37,1.51,0.43,0.65,0,0,0.22,0,0,0
"Niclas Havelid","NICLAS.HAVELID","08-09","ATL","D","L",1973-04-12,35,63,213.43,0,0.28,0,0.28,0,0.56,0.56,0.01,0,0,2,8.71,0.56,1.69,2.25,1.12,0.28,0.28,0,0,0,0,0,0
"Niclas Wallin","NICLAS.WALLIN","07-08","CAR","D","L",1975-02-20,32,65,175.2,0,0,0,0,0.34,0.68,0.68,0.1,0,0,15,5.82,0.34,1.03,4.79,1.71,0.34,0.68,0,0,0.34,0,0,0
"Niclas Wallin","NICLAS.WALLIN","08-09","CAR","D","L",1975-02-20,33,63,131.57,0,0,0,0,0,0.46,0.46,0.01,0,0,3,9.12,0.91,0.91,6.84,2.74,0.91,0.46,0,0,-0.46,0,0,0
"Niclas Wallin","NICLAS.WALLIN","09-10","CAR","D","L",1975-02-20,34,46,130.97,0,0,0,0,0.46,0.46,0.92,0,0,0,0,7.79,2.75,1.37,10.08,1.37,0,0,0,0,0,0,0,0
"Niclas Wallin","NICLAS.WALLIN","10-11","S.J","D","L",1975-02-20,35,73,105.67,0,0,0,0,0.57,1.14,1.7,0.01,0,0,0.5,6.25,2.27,1.14,3.41,2.27,0,0,0,0,0,0,0,0
"Nico Hischier","NICO.HISCHIER","19-20","N.J","C","L",1999-01-04,20,56,53.72,1.12,1.12,0,2.23,3.35,4.47,5.58,0.55,33.33,25,12.25,2.23,4.47,6.7,5.58,3.35,1.12,4.47,0,0,3.35,14.52,13.4,1.12
"Nicolas Deslauriers","NICOLAS.DESLAURIERS","14-15","BUF","L","L",1991-02-22,23,79,54.37,0,1.1,0,1.1,1.1,1.1,1.1,0.01,0,0,1,6.62,0,0,2.21,1.1,1.1,0,0,0,-1.1,0,0,0
"Nicolas Deslauriers","NICOLAS.DESLAURIERS","17-18","MTL","L","L",1991-02-22,26,58,61.2,0,0.98,0,0.98,0.98,0.98,0.98,0.02,0,0,2,3.92,0,2.94,0.98,0.98,0,0,0,0,0,3.92,0.98,2.94
"Nik Antropov","NIK.ANTROPOV","07-08","TOR","C","L",1980-02-18,27,72,169.27,0,0.35,0,0.35,3.54,3.9,4.96,0.21,0,0,5.27,4.25,1.77,1.42,2.84,1.06,0,0.35,0,0,0.35,3.9,14.89,-10.99
"Nik Antropov","NIK.ANTROPOV","08-09","TOR","C","L",1980-02-18,28,61,69.97,0,0,0,0,5.15,6,6,0.84,0,0,14,3.43,2.57,3.43,2.57,0.86,0,0,0,0,0,11.15,18.01,-6.86
"Nik Antropov","NIK.ANTROPOV","11-12","WPG","C","L",1980-02-18,31,68,121.42,0,0,0,0,1.98,2.96,2.96,0.15,0,0,5.17,4.45,1.98,1.48,1.48,0.49,0.49,0,0,0,-0.49,11.86,18.28,-6.42
"Nikita Nikitin","NIKITA.NIKITIN","10-11","STL","D","L",1986-06-16,24,41,64.37,0,0,0,0,0.93,0.93,0.93,0,0,0,0,4.66,0.93,0,4.66,0.93,0.93,0,0,0,-0.93,0,0,0
"Nikita Nikitin","NIKITA.NIKITIN","11-12","CBJ","D","L",1986-06-16,25,53,149.9,0,0.4,0,0.4,0.4,1.2,1.2,0.01,0,0,1,12.01,1.6,1.2,3.6,1.2,0,0.8,0,0.4,1.2,0,0,0
"Nikita Nikitin","NIKITA.NIKITIN","12-13","CBJ","D","L",1986-06-16,26,38,86.88,0,0,0,0,0,0,0,0,0,0,0,6.91,0,0.69,4.83,2.07,0,0.69,0,0,0.69,0,0,0
"Nikita Nikitin","NIKITA.NIKITIN","14-15","EDM","D","L",1986-06-16,28,40,70.82,0,0,0,0,1.69,1.69,1.69,0.02,0,0,1,4.24,2.54,2.54,0.85,0.85,0.85,0,0,0,-0.85,0,0,0
"Nikita Soshnikov","NIKITA.SOSHNIKOV","16-17","TOR","R","L",1993-10-14,22,54,63.02,0,0,0,0,3.81,3.81,3.81,0.38,0,0,10,2.86,1.9,4.76,2.86,3.81,0.95,0,0,0,-0.95,0,5.71,-5.71
"Nikita Tryamkin","NIKITA.TRYAMKIN","16-17","VAN","D","L",1994-08-30,22,66,94.58,0,0,0,0,1.9,2.54,3.17,0.03,0,0,1.25,7.61,1.9,0.63,3.17,0,0,0,0,0,0,0,0,0
"Nikita Zadorov","NIKITA.ZADOROV","16-17","COL","D","L",1995-04-16,21,56,118.65,0,0,0,0,0.51,0.51,1.01,0.02,0,0,3,9.1,3.03,0,6.07,0,0.51,1.52,0,0,1.01,0,0,0
"Nikita Zadorov","NIKITA.ZADOROV","17-18","COL","D","L",1995-04-16,22,76,158.2,0,0,0,0,1.14,1.9,1.9,0.03,0,0,1.4,10.24,0.76,0.76,7.21,1.14,0.76,0.38,0,0,-0.38,0,0,0
"Nikita Zadorov","NIKITA.ZADOROV","18-19","COL","D","L",1995-04-16,23,70,116.58,0,0,0,0,1.54,2.06,2.06,0.03,0,0,1.5,7.72,1.03,1.03,10.29,0.51,0,0,0,0,0,0,0,0
"Nikita Zadorov","NIKITA.ZADOROV","19-20","COL","D","L",1995-04-16,24,64,107.02,0,0,0,0,0.56,0.56,2.24,0.01,0,0,2,6.73,0.56,3.36,5.61,2.24,1.12,0.56,0.56,0.56,-0.56,0,0,0
"Nikita Zaitsev","NIKITA.ZAITSEV","16-17","TOR","D","R",1991-10-29,24,80,135.52,0,0.44,0,0.44,0.89,0.89,0.89,0,0,0,0.5,7.97,3.1,1.33,2.66,0.44,0,0,0,0,0,0,0,0
"Nikita Zaitsev","NIKITA.ZAITSEV","17-18","TOR","D","R",1991-10-29,25,59,168.1,0,0,0,0,1.07,1.07,1.07,0.01,0,0,0.67,12.85,3.57,1.07,1.07,1.78,0,0.71,0,0,0.71,0,0,0
"Nikita Zaitsev","NIKITA.ZAITSEV","18-19","TOR","D","R",1991-10-29,26,78,228.18,0,0,0,0,1.31,1.58,1.58,0.01,0,0,0.83,7.1,2.63,0.53,3.16,0.53,0.26,0,0,0,-0.26,0,0,0
"Nikita Zaitsev","NIKITA.ZAITSEV","19-20","OTT","D","R",1991-10-29,27,57,167.5,0,0,0,0,1.79,2.15,2.15,0.03,0,0,1.17,10.03,2.15,0.72,1.79,1.43,0.36,0.36,0,0,0,0,0,0
"Niklas Hagman","NIKLAS.HAGMAN","07-08","DAL","L","L",1979-12-05,27,82,177.75,1.35,0,0.34,1.69,5.4,6.75,7.76,0.47,25,20,7,1.69,1.69,3.71,0.34,3.04,0,1.35,0,0,1.35,0,1.69,-1.69
"Niklas Hagman","NIKLAS.HAGMAN","08-09","TOR","L","L",1979-12-05,28,63,64.58,0,0,0,0,3.72,3.72,4.65,0.31,0,0,8.25,4.65,0.93,3.72,0,0,0,1.86,0,0,1.86,0,0,0
"Niklas Hagman","NIKLAS.HAGMAN","11-12","ANA","L","L",1979-12-05,31,62,102.77,0,0,0,0,2.34,2.92,4.67,0.19,0,0,6.6,4.67,0.58,4.09,1.75,2.34,0.58,1.17,0,0,0.58,2.34,2.34,0
"Niklas Hjalmarsson","NIKLAS.HJALMARSSON","09-10","CHI","D","L",1987-06-06,22,73,157.78,0,0.38,0,0.38,0.38,0.76,1.14,0.01,0,0,1,10.65,2.66,1.9,2.28,3.42,0,0.38,0,0,0.38,0,0,0
"Niklas Hjalmarsson","NIKLAS.HJALMARSSON","10-11","CHI","D","L",1987-06-06,23,75,165.15,0,0,0,0,0.36,0.73,1.09,0,0,0,0.5,14.9,2.54,0.73,1.09,4,0.73,0,0,0,-0.73,0,0,0
"Niklas Hjalmarsson","NIKLAS.HJALMARSSON","11-12","CHI","D","L",1987-06-06,24,63,157.07,0,0,0.38,0.38,0,0,0,0,0,0,0,10.31,4.2,1.53,1.15,1.91,0,0.38,0,0,0.38,0,0,0
"Niklas Hjalmarsson","NIKLAS.HJALMARSSON","12-13","CHI","D","L",1987-06-06,25,46,118.68,0,0,0,0,0,0,0.51,0,0,0,0,13.14,3.54,3.03,2.02,1.52,0,1.01,0,0,1.01,0,0,0
"Niklas Hjalmarsson","NIKLAS.HJALMARSSON","13-14","CHI","D","L",1987-06-06,26,79,215.37,0,0.28,0.56,0.84,0.56,0.56,0.56,0.01,0,0,1,9.47,3.34,1.67,1.95,1.67,0.28,0.56,0,0,0.28,0,0,0
"Niklas Hjalmarsson","NIKLAS.HJALMARSSON","14-15","CHI","D","L",1987-06-06,27,80,193.5,0,0,0,0,0.31,0.62,0.62,0,0,0,0.5,6.82,4.96,2.17,1.24,2.79,0.93,0,0,0,-0.93,0,0,0
"Niklas Hjalmarsson","NIKLAS.HJALMARSSON","15-16","CHI","D","L",1987-06-06,28,78,221.18,0,0.27,0.54,0.81,0.27,0.27,0.27,0,0,0,1,5.7,2.71,1.36,1.63,2.17,0.27,0.27,0,0,0,0,0,0
"Niklas Hjalmarsson","NIKLAS.HJALMARSSON","16-17","CHI","D","L",1987-06-06,29,68,191.15,0,0,0,0,0,0,0,0,0,0,0,9.42,2.83,1.57,0.63,0.94,0,0.31,0,0,0.31,0,0,0
"Niklas Hjalmarsson","NIKLAS.HJALMARSSON","17-18","ARI","D","L",1987-06-06,30,48,111.28,0,0,0,0,2.16,2.16,2.16,0.01,0,0,0.5,11.32,2.16,1.62,1.62,0.54,0.54,0.54,0,0,0,0,0,0
"Niklas Hjalmarsson","NIKLAS.HJALMARSSON","18-19","ARI","D","L",1987-06-06,31,81,250.32,0,0,0.48,0.48,1.44,1.44,1.44,0,0,0,0.33,11.98,2.16,1.68,1.2,1.44,0,0.72,0,0,0.72,0,0,0
"Niklas Hjalmarsson","NIKLAS.HJALMARSSON","19-20","ARI","D","L",1987-06-06,32,27,68.98,0,0,0.87,0.87,0.87,0.87,0.87,0.01,0,0,1,6.96,2.61,1.74,0,0.87,0,0,0,0,0,0,0,0
"Niklas Kronwall","NIKLAS.KRONWALL","07-08","DET","D","L",1981-01-12,26,65,150.1,0,0,0,0,0,0,0,0,0,0,0,6.8,1.2,1.2,3.2,1.6,0.4,0,0,0,-0.4,0,0,0
"Niklas Kronwall","NIKLAS.KRONWALL","08-09","DET","D","L",1981-01-12,27,79,185.57,0,0,0.32,0.32,0.32,0.32,0.32,0,0,0,1,6.14,1.94,0.97,2.26,1.29,0.65,0.65,0,0,0,0.32,0,0.32
"Niklas Kronwall","NIKLAS.KRONWALL","09-10","DET","D","L",1981-01-12,28,48,89.03,0,1.35,1.35,2.7,0.67,0.67,0.67,0,0,0,0,10.78,3.37,3.37,8.09,2.7,0.67,0,0,0,-0.67,0,0,0
"Niklas Kronwall","NIKLAS.KRONWALL","10-11","DET","D","L",1981-01-12,29,77,213.72,0,0,0,0,0,0,0.28,0,0,0,0,4.49,1.68,1.4,5.05,0.84,0.28,0.28,0,0,0,0,0,0
"Niklas Kronwall","NIKLAS.KRONWALL","11-12","DET","D","L",1981-01-12,30,81,225.83,0,0,0,0,0.53,0.8,1.06,0.01,0,0,1.67,13.28,0.53,0.53,3.72,1.86,0.27,1.06,0,0,0.8,0,0,0
"Niklas Kronwall","NIKLAS.KRONWALL","12-13","DET","D","L",1981-01-12,31,45,120.93,0,0,0,0,0.99,0.99,0.99,0,0,0,0.5,4.47,0.5,0,1.49,0.99,0.99,0,0,0,-0.99,0,0,0
"Niklas Kronwall","NIKLAS.KRONWALL","13-14","DET","D","L",1981-01-12,32,79,220.95,0,0.27,0,0.27,0,0,0.27,0,0,0,0,11.68,1.36,1.63,4.34,1.36,0,0.54,0,0,0.54,0,0,0
"Niklas Kronwall","NIKLAS.KRONWALL","14-15","DET","D","L",1981-01-12,33,80,211.55,0,0,0,0,0.28,0.28,0.28,0.04,0,0,15,5.11,1.99,1.13,2.84,0.57,0.28,0,0,0,-0.28,0,0,0
"Niklas Kronwall","NIKLAS.KRONWALL","15-16","DET","D","L",1981-01-12,34,63,141.17,0,0,0,0,0,0,0,0,0,0,0,4.25,1.7,0,2.98,1.28,1.7,0,0,0,-1.7,0,0,0
"Niklas Kronwall","NIKLAS.KRONWALL","16-17","DET","D","L",1981-01-12,35,55,53.35,0,0,0,0,0,0,2.25,0,0,0,0,13.5,0,1.12,6.75,1.12,0,0,0,0,0,0,0,0
"Niklas Kronwall","NIKLAS.KRONWALL","18-19","DET","D","L",1981-01-12,37,77,81.5,0,0,0,0,2.21,2.21,2.21,0.01,0,0,0.67,10.31,1.47,0,2.94,0.74,0,0,0,0,0,0,0,0
"Nikolay Kulemin","NIKOLAY.KULEMIN","09-10","TOR","L","L",1986-07-14,23,78,97.08,0.62,0,0,0.62,1.85,2.47,2.47,0.4,33.33,25,16,4.94,0.62,3.09,1.24,1.85,0,2.47,0,0,2.47,3.09,3.71,-0.62
"Nikolay Kulemin","NIKOLAY.KULEMIN","10-11","TOR","L","L",1986-07-14,24,81,75.22,0.8,0,0,0.8,4.79,6.38,8.77,0.36,16.67,12.5,5.62,3.99,0.8,3.99,2.39,1.6,0,0.8,0,0,0.8,4.79,3.19,1.6
"Nikolay Kulemin","NIKOLAY.KULEMIN","11-12","TOR","L","L",1986-07-14,25,65,85.43,0,0.7,0,0.7,2.81,3.51,4.21,0.22,0,0,6.2,7.02,0,2.81,2.81,0,0,0.7,0,0,0.7,0.7,2.81,-2.11
"Nikolay Kulemin","NIKOLAY.KULEMIN","12-13","TOR","L","L",1986-07-14,26,47,104.28,0,0,0,0,2.3,2.88,5.18,0.05,0,0,1.6,3.45,0,2.88,2.88,2.88,0,0,0,0,0,0,1.73,-1.73
"Nikolay Kulemin","NIKOLAY.KULEMIN","13-14","TOR","L","L",1986-07-14,27,69,178.82,0,0,0,0,1.01,1.01,1.34,0.02,0,0,2,6.04,0.34,2.35,3.36,1.01,0.67,0,0,0,-0.67,0.67,2.68,-2.01
"Nikolay Kulemin","NIKOLAY.KULEMIN","14-15","NYI","L","L",1986-07-14,28,80,142.35,1.26,0,0.42,1.69,3.79,4.21,6.32,0.59,33.33,30,14.1,5.06,0.42,5.06,1.26,0.42,0.42,0,0,0,-0.42,0.84,3.37,-2.53
"Nikolay Kulemin","NIKOLAY.KULEMIN","15-16","NYI","L","L",1986-07-14,29,79,161.1,0,0,0,0,2.61,2.61,4.1,0.41,0,0,15.86,3.72,2.23,3.72,1.86,1.86,0,0.37,0,0,0.37,0,0.37,-0.37
"Nikolay Kulemin","NIKOLAY.KULEMIN","16-17","NYI","L","L",1986-07-14,30,67,128.68,0.47,0.47,0,0.93,3.26,5.13,5.6,0.48,14.29,9.09,9.27,4.2,0.93,3.26,1.4,0.47,0.47,0,0,0,-0.47,3.26,4.66,-1.4
"Noah Hanifin","NOAH.HANIFIN","18-19","CGY","D","L",1997-01-25,21,80,131.18,0.46,0.46,0,0.91,3.2,3.66,4.12,0.31,14.29,12.5,8.5,1.83,0.91,2.74,2.29,0,0,0.46,0,0,0.46,0,0,0
"Noah Hanifin","NOAH.HANIFIN","19-20","CGY","D","L",1997-01-25,22,69,116.27,0,0,0,0,1.03,1.55,1.55,0.05,0,0,3,6.19,2.06,1.55,3.1,0.52,0.52,0.52,0,0,0,0,0,0
"Noah Juulsen","NOAH.JUULSEN","17-18","MTL","D","R",1997-04-02,20,23,53.2,0,0,0,0,0,1.13,1.13,0.02,0,0,2,11.28,5.64,0,1.13,0,0,0,0,0,0,0,0,0
"Noel Acciari","NOEL.ACCIARI","17-18","BOS","C","R",1991-12-01,25,56,81.3,0.74,0,0,0.74,2.95,3.69,3.69,0.45,25,20,12.2,1.48,2.21,0.74,0.74,0,0,0,0,0,0,2.95,7.38,-4.43
"Noel Acciari","NOEL.ACCIARI","18-19","BOS","C","R",1991-12-01,26,70,105.52,0,0,0,0,2.27,2.84,3.41,0.14,0,0,4.8,4.55,1.71,1.71,2.27,5.69,0,1.14,0,0,1.14,13.65,16.49,-2.84
