"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Rostislav Olesz","ROSTISLAV.OLESZ","09-10","FLA","L","L",1985-10-10,23,78,950.2,47.49,49.22,49.38,47.12,49.16,29.8,32.95,474.27,489.22,659.05,675.51,830.5,931.92,34.73,35.91,-3.15,-14.95,-16.46,-101.42,-1.18,6.28,93.26
"Rostislav Olesz","ROSTISLAV.OLESZ","10-11","FLA","L","L",1985-10-10,24,44,511.52,49.89,51.97,51.97,52.38,54.79,21.83,21.93,275.88,254.95,374.28,345.88,499.58,454.22,20.93,17.27,-0.1,20.93,28.4,45.36,3.66,7.91,91.4
"Rostislav Olesz","ROSTISLAV.OLESZ","11-12","CHI","L","L",1985-10-10,25,6,54.57,0,43.57,37.82,38.12,41.33,0,1.07,20.14,26.08,25.18,41.4,34.54,56.07,0.93,1.32,-1.07,-5.94,-16.22,-21.53,-0.39,0,95.9
"Rostislav Olesz","ROSTISLAV.OLESZ","13-14","N.J","L","L",1985-10-10,27,10,101.93,33.33,49.87,51.89,53.88,53.24,0.99,1.98,43.43,43.65,57.53,53.34,75.11,64.28,3.45,3.03,-0.99,-0.22,4.19,10.83,0.42,2.28,95.46
"Rourke Chartier","ROURKE.CHARTIER","18-19","S.J","C","L",1996-04-03,22,13,116.53,13.3,53.93,55.37,54.21,50.38,1.06,6.91,60.19,51.42,87.46,70.49,122.58,103.52,4.02,3.96,-5.85,8.77,16.97,19.06,0.06,1.76,86.56
"Rudolfs Balcers","RUDOLFS.BALCERS","18-19","OTT","L","L",1997-04-08,21,36,382.7,39.58,43.1,43.31,42.8,45.71,10.99,16.78,171.33,226.23,239.05,312.96,318.05,424.99,15.73,18.68,-5.79,-54.9,-73.91,-106.94,-2.95,6.41,92.58
"Rudolfs Balcers","RUDOLFS.BALCERS","19-20","OTT","L","L",1997-04-08,22,15,154.9,42.83,45.12,50.42,50.59,52.98,6.06,8.09,70,85.14,112.96,111.06,154.28,150.68,7.3,6.48,-2.03,-15.14,1.9,3.6,0.82,8.66,90.5
"Ruslan Fedotenko","RUSLAN.FEDOTENKO","07-08","NYI","L","L",1979-01-18,28,67,898.72,46.42,50.39,50.7,50.75,51.56,30.33,35.01,441.83,435.04,606.29,589.66,805.66,781.84,36.27,34.08,-4.68,6.79,16.63,23.82,2.19,6.86,91.95
"Ruslan Fedotenko","RUSLAN.FEDOTENKO","08-09","PIT","L","L",1979-01-18,29,65,813.03,66.47,52.3,51.44,50.07,56.21,45.18,22.79,401.13,365.79,541.11,510.75,732.14,730.2,32.34,25.19,22.39,35.34,30.36,1.94,7.15,11.26,93.77
"Ruslan Fedotenko","RUSLAN.FEDOTENKO","09-10","PIT","L","L",1979-01-18,30,79,1002.13,40.98,52.01,51.72,51.41,51.13,35.52,51.16,533.27,491.98,757.34,707,1010.05,954.79,43.25,41.34,-15.64,41.29,50.34,55.26,1.91,6.66,89.6
"Ruslan Fedotenko","RUSLAN.FEDOTENKO","10-11","NYR","L","L",1979-01-18,31,66,853.73,54.4,49.8,50.59,47.73,52.68,31.6,26.49,394.65,397.81,567.59,554.37,740.01,810.48,38.83,34.88,5.11,-3.16,13.22,-70.47,3.95,8.01,93.34
"Ruslan Fedotenko","RUSLAN.FEDOTENKO","11-12","NYR","L","L",1979-01-18,32,73,862.8,46.26,46.55,46.95,44.95,47.49,28.27,32.84,372.28,427.43,512.61,579.17,674.81,826.43,33.51,37.05,-4.57,-55.15,-66.56,-151.62,-3.54,7.59,92.32
"Ruslan Fedotenko","RUSLAN.FEDOTENKO","12-13","PHI","L","L",1979-01-18,33,47,441.25,58.27,47.39,45.73,44.35,43.81,19.28,13.81,181.62,201.62,254.47,302,334.94,420.29,13.27,17.02,5.47,-20,-47.53,-85.35,-3.75,10.62,93.15
"Ruslan Salei","RUSLAN.SALEI","07-08","COL","D","L",1974-11-02,32,17,255.18,51.47,54.37,53.68,51.27,59.93,10.86,10.24,133.14,111.76,174.53,150.63,216.15,205.46,10.59,7.08,0.62,21.38,23.9,10.69,3.51,8.16,90.84
"Ruslan Salei","RUSLAN.SALEI","07-08","FLA","D","L",1974-11-02,32,65,1170.43,45.22,45.85,45.39,46.65,44.49,40.07,48.55,554.33,654.57,744.86,896.11,984,1125.1,40.31,50.3,-8.48,-100.24,-151.25,-141.1,-9.99,7.23,92.58
"Ruslan Salei","RUSLAN.SALEI","08-09","COL","D","L",1974-11-02,33,70,1129.45,50.04,49.12,47.55,46.11,50.01,48.89,48.81,529.67,548.69,736.73,812.73,978.98,1144.29,41.49,41.48,0.08,-19.02,-76,-165.31,0.01,9.23,91.1
"Ruslan Salei","RUSLAN.SALEI","09-10","COL","D","L",1974-11-02,34,14,216.92,49.89,50.46,48.31,45.23,50.75,8.85,8.89,108.16,106.2,137.04,146.6,164.35,199.01,7.81,7.58,-0.04,1.96,-9.56,-34.66,0.23,8.18,91.63
"Ruslan Salei","RUSLAN.SALEI","10-11","DET","D","L",1974-11-02,35,75,1172.02,48.09,52.06,52.15,52.81,50.99,40.05,43.23,616.7,567.98,874.02,801.88,1158.58,1035.22,43.69,42,-3.18,48.72,72.14,123.36,1.69,6.49,92.39
"Ryan Bayda","RYAN.BAYDA","07-08","CAR","L","L",1980-12-09,26,31,344.32,46.91,61.34,58.74,58.94,56.75,8.88,10.05,197.88,124.73,263.11,184.78,360.91,251.47,13.36,10.18,-1.17,73.15,78.33,109.44,3.18,4.49,91.94
"Ryan Bayda","RYAN.BAYDA","08-09","CAR","L","L",1980-12-09,27,70,573.9,51.76,48.93,49.42,48.42,48.93,16,14.91,272.19,284.13,398.23,407.54,518.82,552.75,20.3,21.19,1.09,-11.94,-9.31,-33.93,-0.89,5.88,94.75
"Ryan Callahan","RYAN.CALLAHAN","07-08","NYR","R","R",1985-03-21,22,52,569.13,56.53,53.52,52.84,51.67,50.85,19.62,15.09,282.79,245.57,381.26,340.21,466.81,436.7,22.31,21.56,4.53,37.22,41.05,30.11,0.75,6.94,93.86
"Ryan Callahan","RYAN.CALLAHAN","08-09","NYR","R","R",1985-03-21,23,81,1096.3,56.48,53.81,53.57,53.73,51.77,38.69,29.81,641.61,550.77,869.91,754.07,1147.16,987.73,54.77,51.03,8.88,90.84,115.84,159.43,3.74,6.03,94.59
"Ryan Callahan","RYAN.CALLAHAN","09-10","NYR","R","R",1985-03-21,24,77,999.38,43.08,49.45,49.95,49.16,48.53,25.95,34.29,479.2,489.83,662.56,663.8,901.09,931.76,41.8,44.34,-8.34,-10.63,-1.24,-30.67,-2.54,5.42,93
"Ryan Callahan","RYAN.CALLAHAN","10-11","NYR","R","R",1985-03-21,25,60,823.72,46.2,50.18,49.44,48.5,52.44,35.76,41.65,394.1,391.26,555.75,568.31,737.88,783.52,41.52,37.66,-5.89,2.84,-12.56,-45.64,3.86,9.07,89.35
"Ryan Callahan","RYAN.CALLAHAN","11-12","NYR","R","R",1985-03-21,26,76,1147.52,44.18,50.42,49.52,47.71,51.13,37.41,47.26,550.63,541.37,744.14,758.46,978.33,1072.05,48.51,46.37,-9.85,9.26,-14.32,-93.72,2.14,6.79,91.27
"Ryan Callahan","RYAN.CALLAHAN","12-13","NYR","R","R",1985-03-21,27,45,689.42,61.03,55.81,53.25,51.63,54.98,29.99,19.15,385.46,305.16,523.74,459.76,701.58,657.21,35.4,28.99,10.84,80.3,63.98,44.37,6.41,7.78,93.72
"Ryan Callahan","RYAN.CALLAHAN","13-14","NYR","R","R",1985-03-21,28,45,645.68,47.15,50.79,51.37,50.52,49.92,24.14,27.06,352.1,341.21,503.81,477,671.74,657.84,29.56,29.65,-2.92,10.89,26.81,13.9,-0.09,6.86,92.07
"Ryan Callahan","RYAN.CALLAHAN","13-14","T.B","R","R",1985-03-21,28,20,289.07,71.05,49.33,50.22,50.11,52.97,12.64,5.15,125.23,128.64,185.51,183.86,248,246.91,10.25,9.1,7.49,-3.41,1.65,1.09,1.15,10.09,96
"Ryan Callahan","RYAN.CALLAHAN","14-15","T.B","R","R",1985-03-21,29,77,1085.23,57.89,53.51,53.2,53.64,53.66,50.75,36.92,564.96,490.8,761.35,669.69,1048.46,906.28,42.03,36.3,13.83,74.16,91.66,142.18,5.73,8.98,92.48
"Ryan Callahan","RYAN.CALLAHAN","15-16","T.B","R","R",1985-03-21,30,73,928.8,50.14,50.86,51.5,51.33,47.76,33.11,32.93,452.76,437.42,645.16,607.49,855.45,811.1,29.68,32.46,0.18,15.34,37.67,44.35,-2.78,7.31,92.47
"Ryan Callahan","RYAN.CALLAHAN","16-17","T.B","R","R",1985-03-21,31,18,207.63,35.5,45.18,45.02,45.02,39.73,5.09,9.25,102.75,124.66,137.89,168.42,177.31,216.54,6.67,10.12,-4.16,-21.91,-30.53,-39.23,-3.45,4.95,92.58
"Ryan Callahan","RYAN.CALLAHAN","17-18","T.B","R","R",1985-03-21,32,67,725.5,42.85,49.87,51.16,51.25,52.33,22.79,30.4,380.87,382.87,525.43,501.59,703.76,669.54,27.24,24.81,-7.61,-2,23.84,34.22,2.43,5.98,92.06
"Ryan Callahan","RYAN.CALLAHAN","18-19","T.B","R","R",1985-03-21,33,52,512.05,54.33,51.67,50.43,49.39,55.54,22.42,18.85,249.18,233.08,330.61,325.02,427.52,438,19.45,15.57,3.57,16.1,5.59,-10.48,3.88,9,91.91
"Ryan Carpenter","RYAN.CARPENTER","16-17","S.J","C","R",1991-01-18,25,11,105.27,85.63,54.34,55.89,55.74,53.19,6.02,1.01,59.52,50.02,82.96,65.47,109.22,86.74,4.59,4.04,5.01,9.5,17.49,22.48,0.55,10.11,97.98
"Ryan Carpenter","RYAN.CARPENTER","17-18","S.J","C","R",1991-01-18,26,16,149.55,57.04,46.43,48.49,50.04,49.55,4.09,3.08,69.93,80.69,102.24,108.62,142.63,142.39,4.92,5.01,1.01,-10.76,-6.38,0.24,-0.09,5.85,96.18
"Ryan Carpenter","RYAN.CARPENTER","17-18","VGK","C","R",1991-01-18,26,36,408.05,48.5,52.3,51.02,51.92,50.94,19.04,20.22,226.14,206.26,306.34,294.04,407.69,377.56,16.99,16.36,-1.18,19.88,12.3,30.13,0.63,8.42,90.2
"Ryan Carpenter","RYAN.CARPENTER","18-19","VGK","C","R",1991-01-18,27,68,743.22,41.67,56.51,57.28,58.68,54.95,25.3,35.41,406.46,312.78,582.27,434.23,824.52,580.7,32.38,26.55,-10.11,93.68,148.04,243.82,5.83,6.22,88.68
"Ryan Carpenter","RYAN.CARPENTER","19-20","CHI","C","R",1991-01-18,28,69,777.53,41.88,49.87,48.8,47.83,47.29,22.12,30.7,394.63,396.65,509.72,534.7,670.21,730.88,29.6,32.99,-8.58,-2.02,-24.98,-60.67,-3.39,5.61,92.26
"Ryan Carter","RYAN.CARTER","07-08","ANA","C","L",1983-08-03,24,34,320.1,44.91,52.64,52.62,50.35,47.52,8.92,10.94,139.63,125.62,203.9,183.56,244.14,240.73,10.73,11.85,-2.02,14.01,20.34,3.41,-1.12,6.39,91.29
"Ryan Carter","RYAN.CARTER","08-09","ANA","C","L",1983-08-03,25,48,402.25,54.02,53,54.21,52.43,51.24,11.68,9.94,176.73,156.75,256.83,216.96,308.25,279.69,12.86,12.24,1.74,19.98,39.87,28.56,0.62,6.61,93.66
"Ryan Carter","RYAN.CARTER","09-10","ANA","C","L",1983-08-03,26,38,329.1,48.33,43.1,42.4,42.95,41.12,12.86,13.75,142.76,188.49,203.49,276.48,252.61,335.53,11.11,15.91,-0.89,-45.73,-72.99,-82.92,-4.8,9.01,92.71
"Ryan Carter","RYAN.CARTER","10-11","ANA","C","L",1983-08-03,27,18,175.55,26.87,51,53,54.17,47.28,2.95,8.03,88.48,85.02,126.25,111.94,163.46,138.27,5.39,6.01,-5.08,3.46,14.31,25.19,-0.62,3.33,90.56
"Ryan Carter","RYAN.CARTER","10-11","CAR","C","L",1983-08-03,27,32,219.4,46.23,47.22,45.02,46.49,44.64,4.97,5.78,118.83,132.8,152.45,186.21,211.97,243.99,8.5,10.54,-0.81,-13.97,-33.76,-32.02,-2.04,4.18,95.65
"Ryan Carter","RYAN.CARTER","10-11","FLA","C","L",1983-08-03,27,12,131.77,66.83,44.15,47.53,47.21,44.99,4.03,2,47.88,60.57,71.02,78.41,94.73,105.93,3.14,3.84,2.03,-12.69,-7.39,-11.2,-0.7,8.42,96.7
"Ryan Carter","RYAN.CARTER","11-12","FLA","C","L",1983-08-03,28,7,59.97,32.75,35.26,35.67,42.72,22.06,0.94,1.93,19.36,35.55,24.58,44.32,41.4,55.52,0.6,2.12,-0.99,-16.19,-19.74,-14.12,-1.52,4.86,94.57
"Ryan Carter","RYAN.CARTER","11-12","N.J","C","L",1983-08-03,28,65,613.12,29.57,49.63,47.57,46.56,47.66,9.21,21.94,259.95,263.82,332.4,366.31,429.24,492.65,19.14,21.02,-12.73,-3.87,-33.91,-63.41,-1.88,3.54,91.68
"Ryan Carter","RYAN.CARTER","12-13","N.J","C","L",1983-08-03,29,44,526.28,44.27,53.16,54.18,54.7,53.31,15.92,20.04,232.97,205.27,323.28,273.43,420.32,348.07,19.24,16.85,-4.12,27.7,49.85,72.25,2.39,6.83,90.24
"Ryan Carter","RYAN.CARTER","13-14","N.J","C","L",1983-08-03,30,62,634.22,38.67,51.87,52.85,51.99,52.22,11.95,18.95,247.48,229.66,349.34,311.72,452.51,417.83,18.84,17.24,-7,17.82,37.62,34.68,1.6,4.83,91.75
"Ryan Carter","RYAN.CARTER","14-15","MIN","C","L",1983-08-03,31,53,439.42,53.93,48.3,47.73,46.95,50.16,14.14,12.08,180.95,193.65,258.67,283.32,344.78,389.5,14.14,14.05,2.06,-12.7,-24.65,-44.72,0.09,7.81,93.76
"Ryan Carter","RYAN.CARTER","15-16","MIN","C","L",1983-08-03,32,60,555.57,43.02,42.64,41.32,39.55,38.46,12.97,17.18,192.31,258.69,264.27,375.33,352.17,538.24,11.87,18.99,-4.21,-66.38,-111.06,-186.07,-7.12,6.74,93.36
"Ryan Craig","RYAN.CRAIG","07-08","T.B","C","L",1982-01-06,25,7,66.52,20,44.1,44.1,42.91,38.42,0.99,3.96,23.95,30.36,35.27,44.7,44.19,58.79,1.56,2.5,-2.97,-6.41,-9.43,-14.6,-0.94,4.13,86.96
"Ryan Craig","RYAN.CRAIG","08-09","T.B","C","L",1982-01-06,26,54,467.78,36,46.31,45.92,44.05,47.66,7.96,14.15,182.96,212.13,245.47,289.08,313.96,398.8,13.35,14.66,-6.19,-29.17,-43.61,-84.84,-1.31,4.35,93.33
"Ryan Craig","RYAN.CRAIG","10-11","PIT","C","L",1982-01-06,28,6,50.53,0,46.95,43.15,45.3,28.87,0,1.98,20.34,22.98,26.16,34.47,38.54,46.53,0.97,2.39,-1.98,-2.64,-8.31,-7.99,-1.42,0,91.38
"Ryan Donato","RYAN.DONATO","17-18","BOS","C","L",1996-04-09,21,12,145.62,55.77,52.59,53.29,53.85,54.63,7.73,6.13,84.21,75.91,109.92,96.33,144.82,124.09,6.49,5.39,1.6,8.3,13.59,20.73,1.1,9.18,91.92
"Ryan Donato","RYAN.DONATO","18-19","BOS","C","L",1996-04-09,22,34,342.58,43.14,53.22,49.67,52.36,48.19,9.81,12.93,175.28,154.09,236.65,239.75,334.93,304.72,13.16,14.15,-3.12,21.19,-3.1,30.21,-0.99,5.6,91.61
"Ryan Donato","RYAN.DONATO","18-19","MIN","C","L",1996-04-09,22,22,292.77,50.19,49.69,48.61,50.04,50.95,10.3,10.22,155.14,157.05,209.27,221.24,286.95,286.48,10.97,10.56,0.08,-1.91,-11.97,0.47,0.41,6.64,93.49
"Ryan Donato","RYAN.DONATO","19-20","MIN","C","L",1996-04-09,23,62,608.63,55.88,51.26,51.43,51.15,54.58,30.05,23.73,309.77,294.57,437.65,413.39,577.19,551.26,24.19,20.13,6.32,15.2,24.26,25.93,4.06,9.7,91.94
"Ryan Dzingel","RYAN.DZINGEL","15-16","OTT","C","L",1992-03-09,23,30,316.9,59.94,43.51,43.19,45.2,46.58,14.89,9.95,140.85,182.85,180.87,237.95,249.79,302.83,11.31,12.97,4.94,-42,-57.08,-53.04,-1.66,10.57,94.56
"Ryan Dzingel","RYAN.DZINGEL","16-17","OTT","C","L",1992-03-09,24,81,1031.72,53.28,48.48,48.39,48.65,51.04,41.99,36.82,516.43,548.92,708.82,756,973.85,1027.84,43.3,41.53,5.17,-32.49,-47.18,-53.99,1.77,8.13,93.29
"Ryan Dzingel","RYAN.DZINGEL","17-18","OTT","C","L",1992-03-09,25,79,1112.3,44.26,46.53,47.33,47.67,46.36,49.68,62.56,564.86,649.19,787.16,875.84,1071.18,1175.66,44.98,52.05,-12.88,-84.33,-88.68,-104.48,-7.07,8.8,90.36
"Ryan Dzingel","RYAN.DZINGEL","18-19","CBJ","C","L",1992-03-09,26,21,282.63,56.71,47.02,47.16,48.02,46.16,13.15,10.04,136.54,153.87,183.57,205.65,239.82,259.64,10.99,12.82,3.11,-17.33,-22.08,-19.82,-1.83,9.63,93.48
"Ryan Dzingel","RYAN.DZINGEL","18-19","OTT","C","L",1992-03-09,26,57,861.1,46.78,44.11,43.39,43.02,43.84,49.96,56.84,436.68,553.24,581.88,759.14,774.29,1025.55,34.64,44.37,-6.88,-116.56,-177.26,-251.26,-9.73,11.44,89.73
"Ryan Dzingel","RYAN.DZINGEL","19-20","CAR","C","L",1992-03-09,27,64,754.47,52.68,48.16,49.13,49.53,44.6,27.79,24.96,350.6,377.35,488.57,505.86,645.95,658.32,27.32,33.93,2.83,-26.75,-17.29,-12.37,-6.61,7.93,93.39
"Ryan Ellis","RYAN.ELLIS","11-12","NSH","D","R",1991-01-03,20,32,413.65,59.67,50.41,51.12,51.52,51.31,19.4,13.11,214.69,211.23,288.1,275.46,384.8,362.15,15.64,14.84,6.29,3.46,12.64,22.65,0.8,9.04,93.79
"Ryan Ellis","RYAN.ELLIS","12-13","NSH","D","R",1991-01-03,21,32,454.95,50.39,51.49,49.37,49.34,54.08,14.04,13.82,197.89,186.43,267.7,274.52,367.18,377.06,15.71,13.34,0.22,11.46,-6.82,-9.88,2.37,7.09,92.59
"Ryan Ellis","RYAN.ELLIS","13-14","NSH","D","R",1991-01-03,22,80,1129.47,55.52,52.17,50.27,50.49,56.31,52.97,42.43,557.04,510.63,724.96,717.14,989.36,970.19,43.61,33.84,10.54,46.41,7.82,19.17,9.77,9.51,91.69
"Ryan Ellis","RYAN.ELLIS","14-15","NSH","D","R",1991-01-03,23,58,923.77,57.05,56.09,55.63,55.8,55.98,45.05,33.91,492.44,385.52,673.41,537.09,925.86,733.41,35.99,28.3,11.14,106.92,136.32,192.45,7.69,9.15,91.2
"Ryan Ellis","RYAN.ELLIS","15-16","NSH","D","R",1991-01-03,24,79,1351.4,53.03,54.22,54.46,54.88,55.55,57.62,51.03,670.18,565.82,924.92,773.34,1265.37,1040.45,53.56,42.86,6.59,104.36,151.58,224.92,10.7,8.6,90.98
"Ryan Ellis","RYAN.ELLIS","16-17","NSH","D","R",1991-01-03,25,71,1320.42,54.76,49.3,49.4,49.9,50.69,56.64,46.8,691.56,711.09,951.24,974.25,1286.55,1291.91,52.3,50.87,9.84,-19.53,-23.01,-5.36,1.43,8.19,93.42
"Ryan Ellis","RYAN.ELLIS","17-18","NSH","D","R",1991-01-03,26,44,794.62,64.42,54.74,55.88,56.04,55.2,47.22,26.08,482.78,399.24,659.68,520.77,918.64,720.58,36.44,29.58,21.14,83.54,138.91,198.06,6.86,9.78,93.47
"Ryan Ellis","RYAN.ELLIS","18-19","NSH","D","R",1991-01-03,27,82,1525.3,54.21,51.91,51.56,50.97,51.21,69.71,58.89,849,786.59,1158.53,1088.22,1517.1,1459.18,65.7,62.6,10.82,62.41,70.31,57.92,3.1,8.21,92.51
"Ryan Ellis","RYAN.ELLIS","19-20","NSH","D","R",1991-01-03,28,49,893.95,62.04,53.71,54.27,53.14,55.77,61.48,37.62,533.05,459.44,736.61,620.68,977.53,862.05,40.81,32.37,23.86,73.61,115.93,115.48,8.44,11.53,91.81
"Ryan Garbutt","RYAN.GARBUTT","11-12","DAL","C","L",1985-08-12,26,20,162.18,45.8,57.88,58.08,59.42,55.64,5.01,5.93,98.95,72,136.81,98.76,188.67,128.86,6.36,5.07,-0.92,26.95,38.05,59.81,1.29,5.06,91.76
"Ryan Garbutt","RYAN.GARBUTT","12-13","DAL","C","L",1985-08-12,27,36,323.72,54.76,48.95,47.73,48.44,49.06,15.25,12.6,153.59,160.2,219.22,240.11,296.66,315.74,12.84,13.33,2.65,-6.61,-20.89,-19.08,-0.49,9.93,92.13
"Ryan Garbutt","RYAN.GARBUTT","13-14","DAL","C","L",1985-08-12,28,75,858.83,56.79,52.66,53.2,51.84,52.7,36.94,28.11,432.26,388.65,633.41,557.14,855.49,794.75,35.29,31.68,8.83,43.61,76.27,60.74,3.61,8.55,92.77
"Ryan Garbutt","RYAN.GARBUTT","14-15","DAL","C","L",1985-08-12,29,67,783.02,42.48,49.28,51.8,50.56,52.75,31.96,43.28,383.25,394.51,588.69,547.79,784.83,767.49,33.96,30.42,-11.32,-11.26,40.9,17.34,3.54,8.34,89.03
"Ryan Garbutt","RYAN.GARBUTT","15-16","ANA","C","L",1985-08-12,30,37,375.67,43.28,54.18,55.84,55.38,53.44,13.26,17.38,173.02,146.32,261.58,206.84,354.51,285.61,12.81,11.16,-4.12,26.7,54.74,68.9,1.65,7.66,88.12
"Ryan Garbutt","RYAN.GARBUTT","15-16","CHI","C","L",1985-08-12,30,43,424.9,34.02,51.39,53.38,52.67,46.83,8.05,15.61,222.98,210.94,320.19,279.68,420.1,377.49,15.56,17.67,-7.56,12.04,40.51,42.61,-2.11,3.61,92.6
"Ryan Garbutt","RYAN.GARBUTT","16-17","ANA","C","L",1985-08-12,31,27,212.52,38.22,43.99,45.51,44.94,45.12,6.15,9.94,92.86,118.23,136.41,163.34,174.16,213.37,5.87,7.14,-3.79,-25.37,-26.93,-39.21,-1.27,6.62,91.59
"Ryan Getzlaf","RYAN.GETZLAF","07-08","ANA","C","R",1985-05-10,22,77,1122.15,65.67,54.69,56.28,56.75,54.49,61.93,32.38,576.23,477.32,817.13,634.78,1030.9,785.75,43.96,36.72,29.55,98.91,182.35,245.15,7.24,10.75,93.22
"Ryan Getzlaf","RYAN.GETZLAF","08-09","ANA","C","R",1985-05-10,23,81,1230.27,55.52,54.22,54.71,56.14,57.79,62.9,50.39,677.06,571.63,958.77,793.61,1229.23,960.36,56.48,41.26,12.51,105.43,165.16,268.87,15.22,9.29,91.18
"Ryan Getzlaf","RYAN.GETZLAF","09-10","ANA","C","R",1985-05-10,24,66,1112.47,55.47,49.68,49.49,50.64,48.75,56.21,45.12,561.43,568.55,776.71,792.56,1005.89,980.47,46.84,49.25,11.09,-7.12,-15.85,25.42,-2.41,10.01,92.06
"Ryan Getzlaf","RYAN.GETZLAF","10-11","ANA","C","R",1985-05-10,25,67,1163.8,56.96,47.86,48.64,47.78,52.12,60.35,45.6,529.84,577.16,763.64,806.36,978.62,1069.65,48.5,44.55,14.75,-47.32,-42.72,-91.03,3.95,11.39,92.1
"Ryan Getzlaf","RYAN.GETZLAF","11-12","ANA","C","R",1985-05-10,26,82,1340.97,45.39,50.88,51.54,52.46,51.37,42.65,51.32,607.19,586.07,892.28,839.01,1233.93,1118.04,51.11,48.39,-8.67,21.12,53.27,115.89,2.72,7.02,91.24
"Ryan Getzlaf","RYAN.GETZLAF","12-13","ANA","C","R",1985-05-10,27,44,684.28,61.32,54.14,51.65,50.3,54.54,34.03,21.47,329.32,279.01,465.59,435.78,623.35,615.95,29.74,24.79,12.56,50.31,29.81,7.4,4.95,10.33,92.3
"Ryan Getzlaf","RYAN.GETZLAF","13-14","ANA","C","R",1985-05-10,28,77,1148.25,63.69,53.62,51.89,51.4,55.18,73.15,41.7,585.57,506.48,803.85,745.42,1069.31,1011.13,53.4,43.37,31.45,79.09,58.43,58.18,10.03,12.49,91.77
"Ryan Getzlaf","RYAN.GETZLAF","14-15","ANA","C","R",1985-05-10,29,77,1150.97,57.57,53.37,54.37,51.96,55.17,61.38,45.24,578.82,505.67,847.88,711.58,1096.45,1013.81,51.39,41.76,16.14,73.15,136.3,82.64,9.63,10.6,91.05
"Ryan Getzlaf","RYAN.GETZLAF","15-16","ANA","C","R",1985-05-10,30,77,1131.25,55.29,55.56,55.84,55.23,55.88,44.25,35.78,579.35,463.47,840.62,664.9,1133.68,918.88,49.57,39.14,8.47,115.88,175.72,214.8,10.43,7.64,92.28
"Ryan Getzlaf","RYAN.GETZLAF","16-17","ANA","C","R",1985-05-10,31,74,1157.72,52.44,50.17,50.7,50.63,54.04,50.36,45.68,534.73,531.19,777.67,756.23,1056.02,1029.59,49.4,42.02,4.68,3.54,21.44,26.43,7.38,9.42,91.4
"Ryan Getzlaf","RYAN.GETZLAF","17-18","ANA","C","R",1985-05-10,32,56,936.43,58.61,53.43,53.01,53.6,52.86,52.66,37.19,485.95,423.59,683.81,606.22,932.57,807.28,43.7,38.97,15.47,62.36,77.59,125.29,4.73,10.84,91.22
"Ryan Getzlaf","RYAN.GETZLAF","18-19","ANA","C","R",1985-05-10,33,67,1044.33,45.39,50.26,49.16,49.53,45.44,43.4,52.21,526.86,521.47,742.1,767.49,998.16,1017.12,42.44,50.96,-8.81,5.39,-25.39,-18.96,-8.52,8.24,89.99
"Ryan Getzlaf","RYAN.GETZLAF","19-20","ANA","C","R",1985-05-10,34,69,1011.8,43.17,48.82,49.34,48.56,47.53,38.95,51.28,519.05,544.14,745.01,765.05,948.95,1005.33,44.81,49.47,-12.33,-25.09,-20.04,-56.38,-4.66,7.5,90.58
"Ryan Graves","RYAN.GRAVES","18-19","COL","D","L",1995-05-21,23,26,255.75,56.01,52.91,53.62,50.45,45.88,12.77,10.03,152.5,135.72,217.69,188.32,283.67,278.6,9.81,11.57,2.74,16.78,29.37,5.07,-1.76,8.37,92.61
"Ryan Graves","RYAN.GRAVES","19-20","COL","D","L",1995-05-21,24,69,1083.33,64.77,52.97,52.93,53.09,52.18,63.68,34.63,583.92,518.45,788.88,701.55,1073.78,948.87,41.55,38.08,29.05,65.47,87.33,124.91,3.47,10.91,93.32
"Ryan Hamilton","RYAN.HAMILTON","12-13","TOR","L","L",1985-04-15,27,10,93.82,60.12,39.62,39.85,40.35,37.85,2.94,1.95,29.26,44.59,42.11,63.55,61.76,91.3,2.29,3.76,0.99,-15.33,-21.44,-29.54,-1.47,10.05,95.63
"Ryan Hamilton","RYAN.HAMILTON","14-15","EDM","L","L",1985-04-15,29,16,188.93,24.9,41.01,40.43,40.62,33.15,2.97,8.96,72.44,104.21,99.28,146.29,130.81,191.19,4.75,9.58,-5.99,-31.77,-47.01,-60.38,-4.83,4.1,91.4
"Ryan Hartman","RYAN.HARTMAN","16-17","CHI","R","R",1994-09-20,21,76,909.75,58.1,54.23,53.18,53.07,54.67,38.88,28.04,510.06,430.46,664.23,584.78,896.38,792.62,40.12,33.27,10.84,79.6,79.45,103.76,6.85,7.62,93.49
"Ryan Hartman","RYAN.HARTMAN","17-18","CHI","R","R",1994-09-20,22,57,667.07,55.53,54.32,52.58,54.61,48.55,30.63,24.53,390.14,328.05,512.45,462.08,743.92,618.37,27.16,28.78,6.1,62.09,50.37,125.55,-1.62,7.85,92.52
"Ryan Hartman","RYAN.HARTMAN","17-18","NSH","R","R",1994-09-20,22,21,261.25,38.68,49.68,51.27,51.19,47.74,6.15,9.75,125.52,127.15,189.93,180.55,256.31,244.41,9.18,10.05,-3.6,-1.63,9.38,11.9,-0.87,4.9,92.33
