"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Sergei Samsonov","SERGEI.SAMSONOV","07-08","CHI","L","R",1978-10-27,28,22,270.03,45.09,50.36,52.31,53.49,52.8,9.97,12.14,125.92,124.11,163.94,149.48,217.14,188.84,9.99,8.93,-2.17,1.81,14.46,28.3,1.06,7.92,90.22
"Sergei Samsonov","SERGEI.SAMSONOV","08-09","CAR","L","R",1978-10-27,29,81,1402.55,60.6,57.74,58.67,58.74,56.67,80.21,52.16,874.63,640.19,1241.99,874.85,1673.9,1175.98,79.95,61.14,28.05,234.44,367.14,497.92,18.81,9.17,91.85
"Sergei Samsonov","SERGEI.SAMSONOV","09-10","CAR","L","R",1978-10-27,30,71,943.35,50.6,53.76,55.18,56.02,56.1,46.09,45,486.84,418.78,714.21,580.23,972.6,763.54,48.5,37.95,1.09,68.06,133.98,209.06,10.55,9.47,89.25
"Sergei Samsonov","SERGEI.SAMSONOV","10-11","CAR","L","R",1978-10-27,31,57,803.72,62.51,55.9,55.31,56.39,58.07,43.01,25.8,466.25,367.76,664.18,536.65,919.13,710.75,44.9,32.42,17.21,98.49,127.53,208.38,12.48,9.22,92.98
"Sergei Samsonov","SERGEI.SAMSONOV","10-11","FLA","L","R",1978-10-27,31,20,384.55,54.26,52.25,51.29,52.39,51.99,15.53,13.09,206.88,189.05,274.42,260.58,364.62,331.4,18.17,16.78,2.44,17.83,13.84,33.22,1.39,7.51,93.08
"Sergei Shirokov","SERGEI.SHIROKOV","09-10","VAN","R","R",1986-03-10,23,6,76.95,26.74,52.02,53.98,55.12,45.9,1.88,5.15,35.23,32.49,53,45.18,75.17,61.2,2.35,2.77,-3.27,2.74,7.82,13.97,-0.42,5.34,84.15
"Sergei Zubov","SERGEI.ZUBOV","07-08","DAL","D","R",1970-07-22,37,46,1181.97,64.74,55.02,54.81,56.95,54.26,74.33,40.49,577.47,472.16,807.14,665.57,1070.8,809.47,56.32,47.47,33.84,105.31,141.57,261.33,8.85,12.87,91.42
"Sergei Zubov","SERGEI.ZUBOV","08-09","DAL","D","R",1970-07-22,38,10,242.92,48.36,48.4,54.29,54.53,53.35,11.96,12.77,111.22,118.56,175.91,148.12,217.55,181.38,10.66,9.32,-0.81,-7.34,27.79,36.17,1.34,10.75,89.23
"Sergey Kalinin","SERGEY.KALININ","15-16","N.J","C","L",1991-03-17,24,78,1039.75,47.87,47.79,48.98,48.86,47.66,30.6,33.32,421.99,461.07,595.12,619.85,782.05,818.39,35.68,39.19,-2.72,-39.08,-24.73,-36.34,-3.51,7.25,92.77
"Sergey Kalinin","SERGEY.KALININ","16-17","N.J","C","L",1991-03-17,25,43,550.13,15.47,36.43,38.36,38.22,36.12,5.87,32.07,181.9,317.47,259.94,417.63,339.44,548.57,14.5,25.64,-26.2,-135.57,-157.69,-209.13,-11.14,3.23,89.9
"Seth Griffith","SETH.GRIFFITH","14-15","BOS","C","R",1993-01-04,21,30,403.3,54.97,49.26,52.2,53.89,50.92,14.54,11.91,182.58,188.07,280.88,257.25,388.4,332.38,13.84,13.34,2.63,-5.49,23.63,56.02,0.5,7.96,93.67
"Seth Griffith","SETH.GRIFFITH","16-17","FLA","C","R",1993-01-04,23,21,277.22,77.7,55.2,56.32,56.77,59.28,14.11,4.05,166.09,134.79,226.78,175.88,283.17,215.64,15.27,10.49,10.06,31.3,50.9,67.53,4.78,8.5,97
"Seth Griffith","SETH.GRIFFITH","17-18","BUF","C","R",1993-01-04,24,21,221.88,30.82,46.35,47.37,49.86,47.12,3.02,6.78,87.66,101.48,120.59,133.98,172.74,173.7,6.55,7.35,-3.76,-13.82,-13.39,-0.96,-0.8,3.45,93.32
"Seth Helgeson","SETH.HELGESON","14-15","N.J","D","L",1990-10-08,23,22,296.2,56.26,39.81,41.18,42.54,48.01,11.28,8.77,106.33,160.78,145.22,207.41,197.39,266.62,10.36,11.22,2.51,-54.45,-62.19,-69.23,-0.86,10.61,94.55
"Seth Helgeson","SETH.HELGESON","15-16","N.J","D","L",1990-10-08,24,19,265.17,20.3,41.25,42.47,41.54,43.32,2,7.85,90.61,129.07,138.65,187.78,179.03,252,8.2,10.73,-5.85,-38.46,-49.13,-72.97,-2.53,2.21,93.92
"Seth Helgeson","SETH.HELGESON","16-17","N.J","D","L",1990-10-08,25,9,121.22,49.15,42.39,45.88,42.95,44.28,4.06,4.2,46.43,63.1,71.32,84.14,86.88,115.42,3.87,4.87,-0.14,-16.67,-12.82,-28.54,-1,8.74,93.34
"Seth Jones","SETH.JONES","13-14","NSH","D","R",1994-10-03,18,77,1510.32,43.21,50.69,49.74,48.95,47.46,58.86,77.36,711.5,692.05,975.5,985.88,1283.94,1338.91,55.97,61.97,-18.5,19.45,-10.38,-54.97,-6,8.27,88.82
"Seth Jones","SETH.JONES","14-15","NSH","D","R",1994-10-03,19,82,1630.37,49.79,54.21,54.9,54.72,52.9,66.16,66.73,835.63,705.97,1182.83,971.77,1587.06,1313.3,71.28,63.47,-0.57,129.66,211.06,273.76,7.81,7.92,90.55
"Seth Jones","SETH.JONES","15-16","CBJ","D","R",1994-10-03,20,41,1002.5,46.59,50.15,49.65,49.28,51.68,44.35,50.85,523.37,520.27,724.61,734.95,989.6,1018.7,60.38,56.45,-6.5,3.1,-10.34,-29.1,3.93,8.47,90.23
"Seth Jones","SETH.JONES","15-16","NSH","D","R",1994-10-03,20,40,785.7,39.19,58.38,59.58,57.61,55.25,19.75,30.64,411.33,293.26,556.97,377.8,749.99,551.94,31.65,25.64,-10.89,118.07,179.17,198.05,6.01,4.8,89.55
"Seth Jones","SETH.JONES","16-17","CBJ","D","R",1994-10-03,21,75,1755.1,49.1,52.07,51.11,51.18,47.38,78.14,80.99,892.11,821.2,1208.46,1155.83,1644.02,1567.9,76.79,85.27,-2.85,70.91,52.63,76.12,-8.48,8.76,90.14
"Seth Jones","SETH.JONES","17-18","CBJ","D","R",1994-10-03,22,78,1918.9,55.99,55.59,56.25,55.16,52.65,96.64,75.97,1157.79,925.03,1604.42,1247.81,2058.2,1672.84,100.71,90.56,20.67,232.76,356.61,385.36,10.15,8.35,91.79
"Seth Jones","SETH.JONES","18-19","CBJ","D","R",1994-10-03,23,75,1936.7,49.56,51.95,52.45,51.92,49.11,107.42,109.33,1042.71,964.61,1445.88,1310.68,1861.53,1724.13,97.57,101.09,-1.91,78.1,135.2,137.4,-3.52,10.3,88.67
"Seth Jones","SETH.JONES","19-20","CBJ","D","R",1994-10-03,24,56,1415.68,54.05,52.34,50.39,49.56,49.98,67.77,57.62,757.37,689.72,980.02,965.03,1270.65,1293.14,61.65,61.71,10.15,67.65,14.99,-22.49,-0.06,8.95,91.65
"Shane Doan","SHANE.DOAN","07-08","ARI","R","R",1976-10-10,30,80,1660.48,56.94,53.89,54.04,55.26,55.75,104.83,79.28,945.62,809.1,1295.51,1101.64,1711.78,1386.01,91.63,72.72,25.55,136.52,193.87,325.77,18.91,11.09,90.2
"Shane Doan","SHANE.DOAN","08-09","ARI","R","R",1976-10-10,31,81,1642.55,57.56,51.28,50.95,50.47,52.92,96.04,70.8,877.78,834.12,1224.69,1179.23,1599.09,1569.01,84.65,75.31,25.24,43.66,45.46,30.08,9.34,10.94,91.51
"Shane Doan","SHANE.DOAN","09-10","ARI","R","R",1976-10-10,32,82,1570.67,56.74,57.64,57.82,58.45,58.16,78.82,60.09,901.61,662.65,1272.47,928.29,1660.74,1180.45,82.45,59.32,18.73,238.96,344.18,480.29,23.13,8.74,90.93
"Shane Doan","SHANE.DOAN","10-11","ARI","R","R",1976-10-10,33,72,1388.93,61.44,57.05,58.13,58.7,60.51,82.4,51.72,800.54,602.76,1178.85,849.02,1549.34,1090.05,83.63,54.58,30.68,197.78,329.83,459.29,29.05,10.29,91.42
"Shane Doan","SHANE.DOAN","11-12","ARI","R","R",1976-10-10,34,79,1547.45,54.25,55.97,56.81,57.03,58.17,72.1,60.8,849.04,667.96,1237.51,940.63,1618.91,1219.72,84.24,60.58,11.3,181.08,296.88,399.19,23.66,8.49,90.9
"Shane Doan","SHANE.DOAN","12-13","ARI","R","R",1976-10-10,35,48,866.63,58.23,54.94,55,56.1,54.74,43.25,31.03,485.21,397.92,684.49,560.12,939.81,735.56,41.88,34.63,12.22,87.29,124.37,204.25,7.25,8.91,92.2
"Shane Doan","SHANE.DOAN","13-14","ARI","R","R",1976-10-10,36,69,1306.9,58.96,55.66,56.33,56.97,53.71,76.25,53.07,726.97,579.05,1030.38,798.94,1388.85,1048.81,64.28,55.41,23.18,147.92,231.44,340.04,8.87,10.49,90.83
"Shane Doan","SHANE.DOAN","14-15","ARI","R","R",1976-10-10,37,79,1491.72,45.27,51.66,51.35,52.4,47.77,65.12,78.72,807.16,755.25,1133.61,1074.02,1535.92,1395.03,66.41,72.6,-13.6,51.91,59.59,140.89,-6.19,8.07,89.58
"Shane Doan","SHANE.DOAN","15-16","ARI","R","R",1976-10-10,38,72,1266.85,58.9,52.37,52.45,53.61,53.61,73.74,51.46,668.75,608.11,942.41,854.29,1291.24,1117.37,61.26,53.02,22.28,60.64,88.12,173.87,8.24,11.03,91.54
"Shane Doan","SHANE.DOAN","16-17","ARI","R","R",1976-10-10,39,74,1113.37,52.96,47.47,48.02,49.76,49.12,40.73,36.17,518.81,574.08,761.68,824.36,1041.2,1051.23,45.57,47.21,4.56,-55.27,-62.68,-10.03,-1.64,7.85,93.7
"Shane Harper","SHANE.HARPER","16-17","FLA","R","R",1989-02-01,27,14,144.2,43.42,48.25,48.65,50.22,40.96,3,3.91,61.73,66.22,90.54,95.57,113.97,112.97,3.83,5.52,-0.91,-4.49,-5.03,1,-1.69,4.86,94.1
"Shane Hnidy","SHANE.HNIDY","07-08","ANA","D","R",1975-11-08,31,33,433.62,47.96,49.76,49.73,49.67,49.57,11.96,12.98,187.01,188.84,255.76,258.5,327.97,332.35,13.2,13.43,-1.02,-1.83,-2.74,-4.38,-0.23,6.4,93.13
"Shane Hnidy","SHANE.HNIDY","07-08","BOS","D","R",1975-11-08,31,42,618.52,36.82,46.78,47.49,47.87,46.62,16.6,28.49,288.78,328.52,390.48,431.67,511.53,557.12,21.1,24.16,-11.89,-39.74,-41.19,-45.59,-3.06,5.75,91.33
"Shane Hnidy","SHANE.HNIDY","08-09","BOS","D","R",1975-11-08,32,64,1001.58,50.28,46.7,48.31,49.39,44.69,42.92,42.44,440.05,502.16,617.35,660.52,840.69,861.33,36.75,45.49,0.48,-62.11,-43.17,-20.64,-8.74,9.75,91.55
"Shane Hnidy","SHANE.HNIDY","09-10","MIN","D","R",1975-11-08,33,70,947.78,44.23,46.28,47.43,48.06,49.86,33.16,41.81,424.4,492.56,611.2,677.41,810.62,876.2,36.85,37.05,-8.65,-68.16,-66.21,-65.58,-0.2,7.81,91.51
"Shane O'Brien","SHANE.O'BRIEN","07-08","T.B","D","L",1983-08-09,24,77,1633.88,44.61,44.05,43.94,43.59,44.12,63.7,79.08,697.27,885.46,944.54,1204.99,1208.86,1564.22,54.96,69.61,-15.38,-188.19,-260.45,-355.36,-14.65,9.14,91.07
"Shane O'Brien","SHANE.O'BRIEN","08-09","VAN","D","L",1983-08-09,25,75,1123.48,50.5,47.91,47.07,47,45.97,44.7,43.81,477.6,519.32,654.69,736.12,853.1,961.9,37.03,43.53,0.89,-41.72,-81.43,-108.8,-6.5,9.36,91.56
"Shane O'Brien","SHANE.O'BRIEN","09-10","VAN","D","L",1983-08-09,26,65,1105.15,51.67,45.63,46.65,47.51,44.85,46.54,43.53,471.17,561.37,668.94,765.15,884.5,977.37,41.28,50.76,3.01,-90.2,-96.21,-92.87,-9.48,9.88,92.25
"Shane O'Brien","SHANE.O'BRIEN","10-11","NSH","D","L",1983-08-09,27,80,1369.12,41.35,42.66,42.28,43.16,39.35,37,52.48,581.18,781.29,788.71,1076.55,1041.83,1371.77,43.57,67.16,-15.48,-200.11,-287.84,-329.94,-23.59,6.37,93.28
"Shane O'Brien","SHANE.O'BRIEN","11-12","COL","D","L",1983-08-09,28,76,1460.65,46.59,49.56,49.08,50.51,48.15,62.63,71.81,764.07,777.49,1019.25,1057.61,1381.83,1353.78,60.13,64.76,-9.18,-13.42,-38.36,28.05,-4.63,8.2,90.76
"Shane O'Brien","SHANE.O'BRIEN","12-13","COL","D","L",1983-08-09,29,28,434.03,47.74,55.41,53.38,51.91,55.94,17.74,19.42,225.13,181.15,304.92,266.29,402.56,372.9,19.55,15.4,-1.68,43.98,38.63,29.66,4.15,7.88,89.28
"Shane O'Brien","SHANE.O'BRIEN","13-14","CGY","D","L",1983-08-09,30,45,506.73,38.52,41.48,43.21,43.08,39.32,17.21,27.47,187.41,264.44,278.62,366.14,389.84,515.17,14.45,22.3,-10.26,-77.03,-87.52,-125.33,-7.85,9.18,89.61
"Shane O'Brien","SHANE.O'BRIEN","14-15","FLA","D","L",1983-08-09,31,9,121.32,28,48.38,44.2,42.33,53.57,3.01,7.74,53.38,56.96,66.26,83.64,85.41,116.36,4.8,4.16,-4.73,-3.58,-17.38,-30.95,0.64,5.64,86.41
"Shane Prince","SHANE.PRINCE","15-16","NYI","C","L",1992-11-16,22,20,249.97,52.65,45.6,44.89,43.75,43.42,10.32,9.28,111.47,132.99,150.16,184.36,208.1,267.54,9.14,11.91,1.04,-21.52,-34.2,-59.44,-2.77,9.26,93.02
"Shane Prince","SHANE.PRINCE","15-16","OTT","C","L",1992-11-16,22,42,446.3,50.25,51.36,51.13,52.22,49.87,19.73,19.53,239.04,226.41,325.64,311.2,444.26,406.43,17.7,17.79,0.2,12.63,14.44,37.83,-0.09,8.25,91.37
"Shane Prince","SHANE.PRINCE","16-17","NYI","C","L",1992-11-16,23,50,648.53,45.44,49.57,49.37,49.05,51.16,26.35,31.64,321.83,327.46,450.44,461.87,616.68,640.47,30.73,29.34,-5.29,-5.63,-11.43,-23.79,1.39,8.19,90.34
"Shane Prince","SHANE.PRINCE","17-18","NYI","C","L",1992-11-16,24,14,168.03,29.07,38.61,39.88,42.13,44.53,2.07,5.05,71.17,113.15,94.37,142.24,135.12,185.62,5.7,7.1,-2.98,-41.98,-47.87,-50.5,-1.4,2.91,95.54
"Shaone Morrisonn","SHAONE.MORRISONN","07-08","WSH","D","L",1982-12-23,24,76,1540.35,38.99,45.26,47.1,47.68,43.11,52.89,82.75,683.47,826.65,973.94,1094.04,1306.35,1433.56,53.51,70.6,-29.86,-143.18,-120.1,-127.21,-17.09,7.74,89.99
"Shaone Morrisonn","SHAONE.MORRISONN","08-09","WSH","D","L",1982-12-23,25,72,1295.32,40.77,47.33,47.74,48.21,46.51,48.52,70.48,622.65,692.93,874.26,957.05,1187.38,1275.59,53.42,61.44,-21.96,-70.28,-82.79,-88.21,-8.02,7.79,89.83
"Shaone Morrisonn","SHAONE.MORRISONN","09-10","WSH","D","L",1982-12-23,26,68,1194.62,47,47.61,47.69,48.51,48,57.97,65.38,580.54,638.75,814.2,893.22,1102.28,1169.87,50.34,54.54,-7.41,-58.21,-79.02,-67.59,-4.2,9.99,89.76
"Shaone Morrisonn","SHAONE.MORRISONN","10-11","BUF","D","L",1982-12-23,27,62,1002.77,41.57,44.78,42.86,41.36,40.77,32.91,46.25,442.26,545.37,580.79,774.26,747.6,1059.84,31.96,46.43,-13.34,-103.11,-193.47,-312.24,-14.47,7.44,91.52
"Shaun Heshka","SHAUN.HESHKA","09-10","ARI","D","R",1985-07-30,24,8,106.52,43.34,52.11,54.5,52.95,53.39,3.06,4,49.22,45.23,70.73,59.05,86.3,76.68,3.86,3.37,-0.94,3.99,11.68,9.62,0.49,6.22,91.16
"Shawn Belle","SHAWN.BELLE","10-11","COL","D","L",1985-01-03,25,4,72.13,45.05,37.25,38,38.18,40.9,4.91,5.99,21.75,36.64,34.93,56.99,44.96,72.8,2.18,3.15,-1.08,-14.89,-22.06,-27.84,-0.97,22.57,83.65
"Shawn Belle","SHAWN.BELLE","10-11","EDM","D","L",1985-01-03,25,5,82.18,0,35.45,34.46,39.63,35.53,0,2.13,28.87,52.58,38.44,73.1,60.39,92,1.62,2.94,-2.13,-23.71,-34.66,-31.61,-1.32,0,95.95
"Shawn Horcoff","SHAWN.HORCOFF","07-08","EDM","C","L",1978-09-17,28,53,1177.77,53.91,49.36,49.24,50.2,46.04,62.92,53.8,534.26,548.03,757.33,780.67,1028.02,1019.65,48.45,56.78,9.12,-13.77,-23.34,8.37,-8.33,11.78,90.18
"Shawn Horcoff","SHAWN.HORCOFF","08-09","EDM","C","L",1978-09-17,29,80,1708.8,49.23,49.54,48.94,49.15,47.11,86.48,89.2,864.64,880.79,1200.53,1252.53,1571.1,1625.19,82.47,92.57,-2.72,-16.15,-52,-54.09,-10.1,10,89.87
"Shawn Horcoff","SHAWN.HORCOFF","09-10","EDM","C","L",1978-09-17,30,77,1496.03,36.96,44.9,43.14,43.91,41.84,53.7,91.58,656.07,805.17,912.84,1203.31,1241.24,1585.55,59.41,82.58,-37.88,-149.1,-290.47,-344.31,-23.17,8.19,88.63
"Shawn Horcoff","SHAWN.HORCOFF","10-11","EDM","C","L",1978-09-17,31,47,878.22,45.67,46.69,47.41,49.09,44.56,39.05,46.46,400.66,457.51,571.6,633.96,804.49,834.41,40.55,50.45,-7.41,-56.85,-62.36,-29.92,-9.9,9.75,89.85
"Shawn Horcoff","SHAWN.HORCOFF","11-12","EDM","C","L",1978-09-17,32,81,1586.33,45.6,46.4,47.42,47.15,43.67,69.74,83.19,712.75,823.23,1009.36,1119.38,1338.64,1500.53,72.87,94.01,-13.45,-110.48,-110.02,-161.89,-21.14,9.78,89.89
"Shawn Horcoff","SHAWN.HORCOFF","12-13","EDM","C","L",1978-09-17,33,31,522.5,63.73,43.25,42.64,43.36,43.47,31.73,18.06,225.06,295.3,305.22,410.65,414.61,541.6,21.07,27.4,13.67,-70.24,-105.43,-126.99,-6.33,14.1,93.88
"Shawn Horcoff","SHAWN.HORCOFF","13-14","DAL","C","L",1978-09-17,34,77,990.1,52.61,49.17,48.65,49.47,48.08,34.05,30.67,472.15,488.07,657.28,693.88,899.18,918.62,42.31,45.69,3.38,-15.92,-36.6,-19.44,-3.38,7.21,93.72
"Shawn Horcoff","SHAWN.HORCOFF","14-15","DAL","C","L",1978-09-17,35,76,989.48,56.32,52.09,52.4,54.15,51.51,46.71,36.23,483.6,444.82,689.92,626.64,966.72,818.67,43.26,40.72,10.48,38.78,63.28,148.05,2.54,9.66,91.86
"Shawn Horcoff","SHAWN.HORCOFF","15-16","ANA","C","L",1978-09-17,36,59,783.88,46.42,47.87,46.77,46.28,48.96,24.3,28.05,346.4,377.26,479.54,545.78,636.24,738.62,31.89,33.24,-3.75,-30.86,-66.24,-102.38,-1.35,7.02,92.56
"Shawn Matthias","SHAWN.MATTHIAS","07-08","FLA","C","L",1988-02-19,19,4,52.5,40.16,35.5,39.21,41.19,44.15,2.02,3.01,19.37,35.19,27.41,42.49,37.73,53.88,1.81,2.29,-0.99,-15.82,-15.08,-16.15,-0.48,10.43,91.45
"Shawn Matthias","SHAWN.MATTHIAS","08-09","FLA","C","L",1988-02-19,20,16,146.63,34.55,39.43,41.4,43.06,50.13,4.15,7.86,59.57,91.49,84.8,120.05,117.03,154.76,5.77,5.74,-3.71,-31.92,-35.25,-37.73,0.03,6.97,91.41
"Shawn Matthias","SHAWN.MATTHIAS","09-10","FLA","C","L",1988-02-19,21,55,593.92,45.21,45.34,44.92,43.44,45.31,17.84,21.62,275.77,332.45,374.58,459.3,482.51,628.29,20.8,25.11,-3.78,-56.68,-84.72,-145.78,-4.31,6.47,93.5
"Shawn Matthias","SHAWN.MATTHIAS","10-11","FLA","C","L",1988-02-19,22,51,603.87,50.89,54.31,52.08,51.57,55.36,26.04,25.13,358.09,301.29,458.05,421.41,590.18,554.26,28.53,23.01,0.91,56.8,36.64,35.92,5.52,7.27,91.66
"Shawn Matthias","SHAWN.MATTHIAS","11-12","FLA","C","L",1988-02-19,23,79,1090.97,47.85,45.27,45.76,47.12,43.73,36.98,40.3,483.84,584.92,662.57,785.39,912.9,1024.64,38.91,50.06,-3.32,-101.08,-122.82,-111.74,-11.15,7.64,93.11
"Shawn Matthias","SHAWN.MATTHIAS","12-13","FLA","C","L",1988-02-19,24,48,729.12,45.41,45.79,46.77,46.41,41.86,34.45,41.41,344.02,407.21,475.12,540.79,615.74,710.99,27.96,38.83,-6.96,-63.19,-65.67,-95.25,-10.87,10.01,89.83
"Shawn Matthias","SHAWN.MATTHIAS","13-14","FLA","C","L",1988-02-19,25,59,721.57,37.91,42.59,43.04,43.14,40.47,23.15,37.92,306.05,412.56,420.14,556.11,547.17,721.19,26.13,38.43,-14.77,-106.51,-135.97,-174.02,-12.3,7.56,90.81
"Shawn Matthias","SHAWN.MATTHIAS","13-14","VAN","C","L",1988-02-19,25,18,280.42,36.14,46.65,45.51,43.78,45.61,8.93,15.78,127.93,146.29,172.64,206.72,224.8,288.7,10.38,12.38,-6.85,-18.36,-34.08,-63.9,-2,6.98,89.21
"Shawn Matthias","SHAWN.MATTHIAS","14-15","VAN","C","L",1988-02-19,26,78,1022.2,45.37,45.25,46.34,45.84,47.71,37.37,45,441.6,534.23,625.5,724.26,828.46,978.93,41.3,45.27,-7.63,-92.63,-98.76,-150.47,-3.97,8.46,91.58
"Shawn Matthias","SHAWN.MATTHIAS","15-16","COL","C","L",1988-02-19,27,20,295.92,38.51,45.97,44.49,42.65,40.97,15.07,24.06,155.16,182.36,200.06,249.59,267.12,359.26,12.48,17.98,-8.99,-27.2,-49.53,-92.14,-5.5,9.71,86.81
"Shawn Matthias","SHAWN.MATTHIAS","15-16","TOR","C","L",1988-02-19,27,51,663.5,35.23,44.95,46.39,49.28,46.69,20.76,38.16,308.35,377.62,444.76,513.94,639.43,658.24,25.26,28.84,-17.4,-69.27,-69.18,-18.81,-3.58,6.73,89.89
"Shawn Matthias","SHAWN.MATTHIAS","16-17","WPG","C","L",1988-02-19,28,45,610.15,43.47,43.2,42.9,43.17,40.38,21.78,28.32,271.11,356.48,362.19,482.11,478.07,629.4,21.26,31.39,-6.54,-85.37,-119.92,-151.33,-10.13,8.03,92.06
"Shawn Matthias","SHAWN.MATTHIAS","17-18","WPG","C","L",1988-02-19,29,27,301.67,43.59,42.04,40.68,40.71,42.65,9.97,12.9,131.13,180.8,173.86,253.54,237.65,346.14,11.35,15.26,-2.93,-49.67,-79.68,-108.49,-3.91,7.6,92.87
"Shawn Thornton","SHAWN.THORNTON","07-08","BOS","L","R",1977-07-23,30,57,422.73,46.62,49.37,50.31,49.12,46.25,7.86,9,177.1,181.61,247.1,244.09,319.17,330.63,12.04,13.99,-1.14,-4.51,3.01,-11.46,-1.95,4.44,95.04
"Shawn Thornton","SHAWN.THORNTON","08-09","BOS","L","R",1977-07-23,31,78,783.45,49.5,53.76,54.98,53.98,54.26,23.59,24.07,374.15,321.82,515.78,422.4,658.57,561.42,27.39,23.09,-0.48,52.33,93.38,97.15,4.3,6.3,92.52
"Shawn Thornton","SHAWN.THORNTON","09-10","BOS","L","R",1977-07-23,32,74,669.42,36.54,52.25,52.7,51.65,50.54,12.91,22.42,333.16,304.41,456.06,409.36,582.73,545.43,22.55,22.07,-9.51,28.75,46.7,37.3,0.48,3.88,92.63
"Shawn Thornton","SHAWN.THORNTON","10-11","BOS","L","R",1977-07-23,33,79,796.38,59.32,49.89,49.39,49.17,49,27.09,18.58,428.5,430.43,565.54,579.53,742.28,767.23,29.17,30.36,8.51,-1.93,-13.99,-24.95,-1.19,6.32,95.68
"Shawn Thornton","SHAWN.THORNTON","11-12","BOS","L","R",1977-07-23,34,81,743.82,42.07,46.8,47.42,47.65,49.68,17.22,23.71,347.8,395.43,463.11,513.57,607.15,667.12,25.03,25.35,-6.49,-47.63,-50.46,-59.97,-0.32,4.95,94
"Shawn Thornton","SHAWN.THORNTON","12-13","BOS","L","R",1977-07-23,35,45,364.77,52.81,47.6,49.31,50.08,49.14,9.87,8.82,167.12,183.98,233.08,239.64,324.62,323.55,12,12.42,1.05,-16.86,-6.56,1.07,-0.42,5.91,95.21
"Shawn Thornton","SHAWN.THORNTON","13-14","BOS","L","R",1977-07-23,36,64,562.8,56.25,51.19,50.45,49.76,50,13.99,10.88,255.41,243.56,344.56,338.41,462.62,467.01,16.17,16.17,3.11,11.85,6.15,-4.39,0,5.48,95.53
"Shawn Thornton","SHAWN.THORNTON","14-15","FLA","L","R",1977-07-23,37,46,440.87,24.94,46.31,47.81,49.24,44.15,6.73,20.26,187.11,216.96,260.62,284.44,354.89,365.83,11.35,14.36,-13.53,-29.85,-23.82,-10.94,-3.01,3.6,90.66
"Shawn Thornton","SHAWN.THORNTON","15-16","FLA","L","R",1977-07-23,38,50,434.45,43.95,49.38,49.8,49.02,46.16,7.96,10.15,188.17,192.89,249.14,251.12,308.83,321.21,11.42,13.32,-2.19,-4.72,-1.98,-12.38,-1.9,4.23,94.74
"Shawn Thornton","SHAWN.THORNTON","16-17","FLA","L","R",1977-07-23,39,50,384.48,31.45,42.16,42.96,40.65,36.79,5.79,12.62,156.05,214.08,212.41,281.97,265.39,387.54,9.05,15.55,-6.83,-58.03,-69.56,-122.15,-6.5,3.71,94.11
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","15-16","PHI","D","L",1993-04-20,22,64,1285.78,67.41,59.35,59.41,59.22,59.71,86.26,41.71,787.59,539.46,1090.88,745.27,1503.03,1034.84,78.29,52.82,44.55,248.13,345.61,468.19,25.47,10.95,92.27
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","16-17","PHI","D","L",1993-04-20,23,76,1488.12,56.52,60.44,61.85,61.82,61.24,83.1,63.93,979.15,640.99,1411.65,870.82,1866.81,1152.9,101.74,64.38,19.17,338.16,540.83,713.91,37.36,8.49,90.03
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","17-18","PHI","D","L",1993-04-20,24,78,1673.52,65.8,60.06,59.56,59.13,61.75,118.89,61.79,1055.44,701.85,1432.96,972.91,1914.36,1323.33,103.89,64.35,57.1,353.59,460.05,591.03,39.54,11.26,91.2
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","18-19","PHI","D","L",1993-04-20,25,78,1533.42,51.04,56.91,57.74,58.11,59.15,82.14,78.79,934.71,707.7,1302.78,953.47,1753.03,1263.47,91.5,63.18,3.35,227.01,349.31,489.56,28.32,8.79,88.87
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","19-20","PHI","D","L",1993-04-20,26,42,768.3,55.77,56.29,57.14,57.23,52.69,34.94,27.71,433.11,336.34,594.09,445.63,774.91,579.01,36.86,33.09,7.23,96.77,148.46,195.9,3.77,8.07,91.76
"Shea Theodore","SHEA.THEODORE","15-16","ANA","D","L",1995-08-03,20,19,363.07,78.85,57.16,55.81,54.55,58.16,18.23,4.89,204.32,153.11,282.45,223.62,360.25,300.13,19.5,14.03,13.34,51.21,58.83,60.12,5.47,8.92,96.81
"Shea Theodore","SHEA.THEODORE","16-17","ANA","D","L",1995-08-03,21,34,588.65,48.66,53.97,54.46,54.97,54.02,30.22,31.88,335.36,285.97,470.62,393.52,611.52,501.03,31.67,26.96,-1.66,49.39,77.1,110.49,4.71,9.01,88.85
"Shea Theodore","SHEA.THEODORE","17-18","VGK","D","L",1995-08-03,22,61,1241.4,58.03,57.74,57.2,57.84,59.49,73.03,52.82,782.06,572.42,1072.54,802.67,1443.06,1051.74,73.61,50.13,20.21,209.64,269.87,391.32,23.48,9.34,90.77
